Job Code,Term,Revision,Plan Date
ITAU260,2,1,2018-04-04
ITAU260,2,2,2018-04-14
ITAU260,2,3,2018-04-14
ITAU260,2,4,2018-04-11
ITAU260,3,1,2018-04-16
ITAU260,3,2,2018-04-18
ITAU260,3,3,2018-05-01
ITAU260,3,4,2018-04-28
ITAU260,4,1,2018-05-11
ITAU260,4,2,2018-05-24
ITAU260,4,3,2018-05-28
ITAU260A,1,1,2018-06-10
ITAU260A,2,1,2018-06-25
ITAU260A,2,2,2018-06-19
ITAU260A,3,1,2018-08-07
ITAU260A,4,1,2018-09-10
ITAU260A,4,2,2018-09-20
ITAU260A,4,3,2018-09-15
ITAU260A,4,4,2018-09-17
ITAU260A,5,1,2018-10-02
ITAU260A,5,2,2018-10-01
ITAU260A,6,1,2019-01-10
ITAU260A,6,2,2019-01-19
ITAU260A,6,3,2019-01-16
ITAU260A,6,4,2019-01-14
ITAU260B,1,1,2019-05-31
ITAU260B,1,2,2019-06-12
ITAU260B,2,1,2019-05-30
ITAU260B,2,2,2019-05-26
ITAU260B,2,3,2019-05-24
ITAU260B,3,1,2019-06-10
ITAU260B,4,1,2019-06-13
ITAU260B,4,2,2019-06-23
ITAU260B,4,3,2019-06-18
ITAU260B,4,4,2019-06-20
ITAU260B,5,1,2019-06-01
ITAU260B,6,1,2019-05-30
ITAU260B,7,1,2019-06-03
ITAU260B,7,2,2019-06-07
ITAU260B,7,3,2019-06-04
ITAU260B,7,4,2019-06-18
ITAU260B,8,1,2019-05-27
ITAU260B,8,2,2019-05-29
ITAU261,1,1,2018-06-29
ITAU261,2,1,2018-04-28
ITAU261,2,2,2018-05-05
ITAU261,2,3,2018-05-08
ITAU261,3,1,2018-05-15
ITAU261,3,2,2018-05-12
ITAU261,3,3,2018-05-23
ITAU261,4,1,2018-05-07
ITAU261,4,2,2018-05-13
ITAU261,4,3,2018-05-11
ITAU261,5,1,2018-05-21
ITAU261,6,1,2018-05-18
ITAU261,6,2,2018-05-31
ITAU262,1,1,2018-05-26
ITAU262,1,2,2018-05-30
ITAU262,1,3,2018-05-27
ITAU262,1,4,2018-06-10
ITAU262,2,1,2018-09-07
ITAU262,2,2,2018-09-14
ITAU262,2,3,2018-09-21
ITAU262,3,1,2018-09-01
ITAU262,3,2,2018-09-09
ITAU262,3,3,2018-09-19
ITAU262,4,1,2018-08-28
ITAU262,5,1,2018-08-31
ITAU263,1,1,2019-07-10
ITAU263,1,2,2019-07-09
ITAU264,1,1,2018-05-02
ITAU264,1,2,2018-04-27
ITAU264,1,3,2018-04-22
ITAU264,2,1,2018-04-22
ITAU264,3,1,2018-04-30
ITAU265,1,1,2018-03-20
ITAU265,1,2,2018-03-19
ITAU265,1,3,2018-03-13
ITAU265,1,4,2018-03-23
ITAU266,1,1,2018-06-19
ITAU266,1,2,2018-06-29
ITAU266,1,3,2018-07-07
ITAU266,2,1,2018-05-04
ITAU266,2,2,2018-05-09
ITAU266,3,1,2018-06-11
ITAU266,3,2,2018-06-13
ITAU266,4,1,2018-05-07
ITAU266,4,2,2018-05-16
ITAU266,5,1,2018-06-05
ITAU267,1,1,2018-04-14
ITAU267,1,2,2018-04-07
ITAU267,1,3,2018-04-21
ITAU267,2,1,2018-04-24
ITAU267,2,2,2018-05-08
ITAU267,3,1,2018-04-28
ITAU267,3,2,2018-04-25
ITAU267,4,1,2018-04-17
ITAU267,4,2,2018-04-15
ITAU267,4,3,2018-04-26
ITAU267,4,4,2018-05-07
ITAU267,5,1,2018-04-27
ITAU267,5,2,2018-05-01
ITAU268,1,1,2020-07-31
ITAU268,2,1,2019-03-31
ITAU268,2,2,2019-03-26
ITAU268,2,3,2019-03-27
ITAU268,2,4,2019-03-31
ITAU268,3,1,2019-03-25
ITAU268,3,2,2019-04-08
ITAU268,4,1,2019-06-09
ITAU268,4,2,2019-06-13
ITAU269,1,1,2018-07-08
ITAU269,1,2,2018-07-15
ITAU269,1,3,2018-07-09
ITAU269,1,4,2018-07-03
ITAU269,2,1,2018-06-26
ITAU269,2,2,2018-07-05
ITAU269,2,3,2018-07-18
ITAU269,3,1,2018-07-01
ITAU269,3,2,2018-07-12
ITAU269,3,3,2018-07-22
ITAU270,1,1,2018-07-04
ITAU270,1,2,2018-07-17
ITAU270,2,1,2018-07-03
ITAU270,2,2,2018-07-14
ITAU270,2,3,2018-07-27
ITAU270,2,4,2018-07-22
ITAU270,3,1,2018-07-04
ITAU270,3,2,2018-07-04
ITAU270,3,3,2018-07-13
ITAU271,1,1,2018-07-03
ITAU271,1,2,2018-07-07
ITAU271,1,3,2018-07-15
ITAU271,1,4,2018-07-23
ITAU271,2,1,2018-07-08
ITAU271,3,1,2018-07-06
ITAU271,3,2,2018-07-04
ITAU272,1,1,2018-09-15
ITAU272,1,2,2018-09-24
ITAU272,2,1,2018-07-27
ITAU272,2,2,2018-07-24
ITAU272,2,3,2018-07-22
ITAU272,3,1,2018-08-24
ITAU272,3,2,2018-09-05
ITAU272,4,1,2018-06-05
ITAU272,5,1,2018-10-20
ITAU272,5,2,2018-10-23
ITAU273,1,1,2018-05-16
ITAU273,2,1,2018-05-29
ITAU273,2,2,2018-05-28
ITAU273,2,3,2018-06-08
ITAU273,2,4,2018-06-06
ITAU273,3,1,2018-08-24
ITAU273,3,2,2018-08-24
ITAU273,3,3,2018-08-18
ITAU273,3,4,2018-08-15
ITAU273,4,1,2018-08-28
ITAU273,4,2,2018-09-10
ITAU273,5,1,2018-09-11
ITAU273,6,1,2018-08-25
ITAU273,6,2,2018-08-23
ITAU273,7,1,2018-08-29
ITAU273,7,2,2018-09-07
ITAU273,7,3,2018-09-12
ITAU274,1,1,2018-12-14
ITAU274,2,1,2018-11-25
ITAU274,2,2,2018-11-24
ITAU274,2,3,2018-12-01
ITAU274,3,1,2018-12-08
ITAU274,3,2,2018-12-06
ITAU274,3,3,2018-12-06
ITAU274,3,4,2018-12-12
ITAU275,1,1,2018-10-09
ITAU275,1,2,2018-10-07
ITAU275,2,1,2018-10-29
ITAU275,2,2,2018-11-12
ITAU275,2,3,2018-11-15
ITAU275,3,1,2019-01-12
ITAU275,3,2,2019-01-23
ITAU275,3,3,2019-01-18
ITAU275,3,4,2019-01-18
ITAU276,1,1,
ITAU276,1,2,
ITAU276,1,3,
ITAU276,1,4,
ITAU277,1,1,2018-08-22
ITAU277,1,2,2018-08-31
ITAU277,2,1,2017-12-18
ITAU277,2,2,2017-12-30
ITAU277,2,3,2017-12-26
ITAU277,2,4,2017-12-24
ITAU277,3,1,2018-08-25
ITAU277,3,2,2018-09-06
ITAU277,3,3,2018-08-31
ITAU277,3,4,2018-09-10
ITAU277,4,1,2018-08-08
ITAU277,5,1,2018-08-27
ITAU277,5,2,2018-08-24
ITAU277,5,3,2018-09-05
ITAU277,5,4,2018-09-15
ITAU277,6,1,2018-08-27
ITAU278,1,1,2018-10-26
ITAU278,1,2,2018-11-01
ITAU278,1,3,2018-11-05
ITAU278,1,4,2018-10-30
ITAU278,2,1,2018-08-31
ITAU278,2,2,2018-09-08
ITAU278,2,3,2018-09-13
ITAU278,2,4,2018-09-17
ITAU278,3,1,2018-09-06
ITAU278,4,1,2018-09-01
ITAU278,4,2,2018-09-09
ITAU278,5,1,2018-08-26
ITAU278,5,2,2018-08-28
ITAU278,6,1,2018-09-01
ITAU278,6,2,2018-08-31
ITAU278,6,3,2018-08-24
ITAU278,6,4,2018-08-17
ITAU278,7,1,2018-09-09
ITAU278,8,1,2018-09-05
ITAU278,9,1,2018-09-03
ITAU278,9,2,2018-09-09
ITAU279,1,1,2018-07-09
ITAU279,1,2,2018-07-06
ITAU279,1,3,2018-07-12
ITAU279,2,1,2018-06-08
ITAU279,2,2,2018-06-18
ITAU279,2,3,2018-06-24
ITAU279,3,1,2018-06-19
ITAU279,3,2,2018-06-20
ITAU279,3,3,2018-07-04
ITAU280,1,1,2018-11-11
ITAU280,1,2,2018-11-17
ITAU280,1,3,2018-11-27
ITAU280,1,4,2018-12-07
ITAU280,2,1,2018-09-26
ITAU280,2,2,2018-09-30
ITAU280,2,3,2018-10-10
ITAU280,2,4,2018-10-20
ITAU280,3,1,2018-11-01
ITAU280,3,2,2018-11-03
ITAU280,3,3,2018-11-14
ITAU280,3,4,2018-11-18
ITAU280,4,1,2018-10-28
ITAU280,4,2,2018-11-11
ITAU280,4,3,2018-11-07
ITAU280,4,4,2018-11-07
ITAU280,5,1,2018-09-26
ITAU280,5,2,2018-09-22
ITAU280,5,3,2018-09-21
ITAU280,5,4,2018-09-30
ITAU280,6,1,2018-11-03
ITAU280,6,2,2018-11-13
ITAU280,6,3,2018-11-25
ITAU280,6,4,2018-12-09
ITAU280,7,1,2018-11-28
ITAU281,1,1,2018-08-14
ITAU281,1,2,2018-08-07
ITAU281,1,3,2018-08-02
ITAU281,1,4,2018-07-30
ITAU281,2,1,2018-10-10
ITAU281,2,2,2018-10-16
ITAU281,2,3,2018-10-11
ITAU281,2,4,2018-10-06
ITAU282,1,1,2018-07-27
ITAU282,1,2,2018-07-31
ITAU282,1,3,2018-07-26
ITAU282,2,1,2018-08-01
ITAU282,3,1,2018-08-08
ITAU282,3,2,2018-08-21
ITAU282,3,3,2018-08-30
ITAU282,3,4,2018-09-01
ITAU282,4,1,2018-07-25
ITAU282,5,1,2018-08-03
ITAU282,5,2,2018-07-27
ITAU282,5,3,2018-07-26
ITAU282,5,4,2018-08-09
ITAU283,1,1,2018-08-06
ITAU283,1,2,2018-07-31
ITAU283,1,3,2018-08-12
ITAU283,2,1,2018-08-19
ITAU283,2,2,2018-08-17
ITAU283,3,1,2018-08-11
ITAU284,1,1,2018-09-17
ITAU284,1,2,2018-09-10
ITAU284,2,1,2018-08-30
ITAU284,2,2,2018-08-31
ITAU284,3,1,2018-10-02
ITAU284,3,2,2018-10-16
ITAU284,3,3,2018-10-21
ITAU284,3,4,2018-10-26
ITAU284,4,1,2018-10-07
ITAU284,4,2,2018-09-30
ITAU284,5,1,2018-09-23
ITAU285,1,1,2018-09-13
ITAU285,1,2,2018-09-24
ITAU285,1,3,2018-09-28
ITAU285,2,1,2018-09-04
ITAU285,2,2,2018-09-04
ITAU285,2,3,2018-09-16
ITAU285,3,1,2018-09-10
ITAU285,3,2,2018-09-15
ITAU286,1,1,2018-09-27
ITAU286,2,1,2018-10-04
ITAU286,2,2,2018-10-13
ITAU286,3,1,2018-11-10
ITAU286,4,1,2018-10-07
ITAU286,5,1,2018-11-03
ITAU286,5,2,2018-10-30
ITAU286,5,3,2018-11-08
ITAU287,1,1,2018-10-28
ITAU287,1,2,2018-11-08
ITAU287,1,3,2018-11-09
ITAU287,2,1,2018-12-19
ITAU287,2,2,2018-12-30
ITAU287,2,3,2019-01-07
ITAU287,2,4,2019-01-07
ITAU287,3,1,2018-12-22
ITAU287,3,2,2019-01-05
ITAU287,3,3,2019-01-12
ITAU287,4,1,2018-11-01
ITAU287,5,1,2018-09-11
ITAU288,1,1,2018-04-18
ITAU289,1,1,2019-06-10
ITAU289,1,2,2019-06-10
ITAU289,2,1,2019-06-02
ITAU289,2,2,2019-06-06
ITAU289,2,3,2019-06-15
ITAU289,3,1,2019-05-28
ITAU290,1,1,2019-01-02
ITAU290,1,2,2018-12-28
ITAU290,2,1,2018-10-12
ITAU290,2,2,2018-10-15
ITAU290,2,3,2018-10-10
ITAU290,2,4,2018-10-20
ITAU290,3,1,2018-10-06
ITAU290,3,2,2018-10-09
ITAU290,4,1,2018-09-27
ITAU290,4,2,2018-10-08
ITAU290,4,3,2018-10-09
ITAU290,5,1,2018-10-12
ITAU290,5,2,2018-10-11
ITAU291,1,1,2018-11-02
ITAU291,1,2,2018-11-02
ITAU291,1,3,2018-11-02
ITAU291,1,4,2018-11-03
ITAU291,2,1,2018-08-06
ITAU291,2,2,2018-08-05
ITAU291,3,1,2018-09-30
ITAU291,3,2,2018-10-04
ITAU292A,1,1,
ITAU292A,1,2,
ITAU292A,2,1,
ITAU292A,3,1,
ITAU292A,3,2,
ITAU292A,3,3,
ITAU292A,3,4,
ITAU292A,4,1,
ITAU292A,4,2,
ITAU292A,4,3,
ITAU292A,4,4,
ITAU292B,1,1,
ITAU292B,1,2,
ITAU292B,1,3,
ITAU292B,2,1,
ITAU292B,2,2,
ITAU292B,2,3,
ITAU292B,3,1,
ITAU292B,3,2,
ITAU292B,4,1,2019-05-08
ITAU292B,4,2,2019-05-18
ITAU292B,4,3,2019-05-12
ITAU292B,4,4,2019-05-21
ITAU292C,1,1,2019-06-05
ITAU292C,1,2,2019-06-19
ITAU292C,1,3,2019-06-17
ITAU292C,2,1,2019-05-27
ITAU292C,2,2,2019-06-05
ITAU292C,2,3,2019-06-12
ITAU292C,2,4,2019-06-15
ITAU292C,3,1,2019-06-23
ITAU292C,4,1,2020-01-05
ITAU292C,4,2,2020-01-16
ITAU292D,1,1,2018-11-06
ITAU292D,2,1,2018-11-15
ITAU292D,2,2,2018-11-16
ITAU292D,2,3,2018-11-14
ITAU292D,3,1,2018-09-14
ITAU292D,3,2,2018-09-15
ITAU292D,3,3,2018-09-23
ITAU292D,4,1,2019-04-04
ITAU292D,4,2,2019-04-02
ITAU292D,4,3,2019-04-10
ITAU292E,1,1,
ITAU292E,1,2,
ITAU292E,1,3,
ITAU292E,1,4,
ITAU292E,2,1,
ITAU292E,2,2,
ITAU292E,2,3,
ITAU292E,2,4,
ITAU292E,3,1,
ITAU292E,3,2,
ITAU292E,4,1,
ITAU292E,4,2,
ITAU292F,1,1,
ITAU292F,1,2,
ITAU292F,2,1,
ITAU292F,2,2,
ITAU292F,2,3,
ITAU292F,2,4,
ITAU292F,3,1,
ITAU292G,1,1,
ITAU292G,1,2,
ITAU292G,1,3,
ITAU292G,1,4,
ITAU292G,2,1,
ITAU292G,2,2,
ITAU292G,2,3,
ITAU292G,3,1,
ITAU292H,1,1,
ITAU292H,2,1,
ITAU292H,3,1,
ITAU292H,3,2,
ITAU292H,3,3,
ITAU292I,1,1,2018-11-06
ITAU292I,1,2,2018-11-07
ITAU292I,1,3,2018-11-11
ITAU292I,1,4,2018-11-15
ITAU292I,2,1,2018-10-04
ITAU292I,2,2,2018-09-27
ITAU292I,2,3,2018-10-03
ITAU292I,3,1,2019-04-04
ITAU292J,1,1,
ITAU292J,1,2,
ITAU292J,2,1,
ITAU292J,2,2,
ITAU292J,3,1,
ITAU292J,3,2,
ITAU292J,3,3,
ITAU292K,1,1,2019-01-26
ITAU292K,1,2,2019-01-31
ITAU292K,1,3,2019-02-12
ITAU292K,1,4,2019-02-14
ITAU292K,2,1,2019-04-13
ITAU292K,2,2,2019-04-10
ITAU292K,2,3,2019-04-08
ITAU292K,2,4,2019-04-21
ITAU292K,3,1,2019-04-06
ITAU292K,3,2,2019-04-19
ITAU292K,3,3,2019-05-01
ITAU292L,1,1,2019-01-26
ITAU292L,1,2,2019-01-21
ITAU292L,1,3,2019-01-19
ITAU292L,1,4,2019-01-22
ITAU292L,2,1,2019-04-03
ITAU292L,2,2,2019-04-06
ITAU292L,3,1,2019-10-01
ITAU292L,3,2,2019-10-13
ITAU292L,3,3,2019-10-26
ITAU293,1,1,2018-10-29
ITAU293,1,2,2018-11-05
ITAU293,1,3,2018-11-09
ITAU293,1,4,2018-11-20
ITAU293,2,1,2018-11-03
ITAU293,2,2,2018-11-01
ITAU293,2,3,2018-10-30
ITAU293,2,4,2018-10-23
ITAU293,3,1,2018-10-28
ITAU293,3,2,2018-11-11
ITAU294,1,1,2018-08-11
ITAU294,1,2,2018-08-10
ITAU294,1,3,2018-08-08
ITAU294,2,1,2018-08-12
ITAU294,2,2,2018-08-08
ITAU294,2,3,2018-08-03
ITAU294,2,4,2018-08-11
ITAU295,1,1,2018-12-11
ITAU295,2,1,2018-12-27
ITAU295,2,2,2018-12-22
ITAU295,2,3,2018-12-18
ITAU295,2,4,2018-12-19
ITAU295,3,1,2018-12-13
ITAU295,3,2,2018-12-26
ITAU296,1,1,
ITAU296,1,2,
ITAU296,1,3,
ITAU296,1,4,
ITAU297,1,1,2019-01-01
ITAU297,1,2,2018-12-29
ITAU297,1,3,2018-12-26
ITAU297,1,4,2019-01-04
ITAU297,2,1,2018-09-21
ITAU297,2,2,2018-09-15
ITAU298,1,1,2018-11-11
ITAU298,1,2,2018-11-19
ITAU298,1,3,2018-11-26
ITAU298,2,1,2018-12-26
ITAU298,2,2,2019-01-02
ITAU298,2,3,2018-12-30
ITAU298,3,1,2018-12-18
ITAU298,3,2,2018-12-30
ITAU298,4,1,2018-11-30
ITAU298,4,2,2018-12-13
ITAU298,4,3,2018-12-24
ITAU298,4,4,2018-12-30
ITAU298,5,1,2018-12-19
ITAU298,5,2,2018-12-27
ITAU298,5,3,2019-01-06
ITAU299,1,1,2018-11-23
ITAU299,1,2,2018-11-30
ITAU299,2,1,2018-11-26
ITAU299,2,2,2018-12-02
ITAU299,2,3,2018-12-03
ITAU300,1,1,2019-02-17
ITAU300,1,2,2019-02-10
ITAU300,2,1,2019-02-06
ITAU300,3,1,2019-01-14
ITAU300,3,2,2019-01-16
ITAU301,1,1,2018-10-10
ITAU301,1,2,2018-10-03
ITAU301,1,3,2018-10-11
ITAU301,1,4,2018-10-19
ITAU301,2,1,2018-12-24
ITAU301,2,2,2018-12-30
ITAU301,2,3,2019-01-01
ITAU301,3,1,2018-12-24
ITAU301,3,2,2019-01-03
ITAU302,1,1,2018-12-30
ITAU302,1,2,2019-01-05
ITAU302,1,3,2019-01-15
ITAU302,2,1,2019-01-05
ITAU302,2,2,2019-01-05
ITAU302,2,3,2019-01-03
ITAU302,2,4,2019-01-16
ITAU302,3,1,2019-01-05
ITAU302,3,2,2019-01-05
ITAU302,3,3,2019-01-06
ITAU302,3,4,2019-01-01
ITAU303,1,1,2018-12-17
ITAU303,1,2,2018-12-17
ITAU303,1,3,2018-12-26
ITAU303,1,4,2019-01-07
ITAU303,2,1,2018-12-06
ITAU303,2,2,2018-12-19
ITAU303,2,3,2018-12-29
ITAU303,3,1,2018-12-10
ITAU303,3,2,2018-12-09
ITAU303,3,3,2018-12-04
ITAU304,1,1,2019-01-17
ITAU304,1,2,2019-01-19
ITAU304,2,1,2018-12-13
ITAU304,3,1,2019-01-12
ITAU304,3,2,2019-01-19
ITAU304,3,3,2019-01-20
ITAU304,3,4,2019-02-01
ITAU305,1,1,2018-11-29
ITAU305,1,2,2018-12-02
ITAU305,1,3,2018-11-25
ITAU305,1,4,2018-11-22
ITAU305,2,1,2019-01-10
ITAU305,3,1,2018-12-29
ITAU305,4,1,2018-12-02
ITAU305,5,1,2018-12-28
ITAU305,5,2,2019-01-04
ITAU305,5,3,2018-12-28
ITAU306,1,1,2019-01-26
ITAU306,1,2,2019-01-23
ITAU306,2,1,2019-01-08
ITAU306,3,1,2019-01-03
ITAU306,3,2,2019-01-09
ITAU307,1,1,2019-01-24
ITAU307,1,2,2019-01-28
ITAU307,1,3,2019-02-04
ITAU307,2,1,2019-02-02
ITAU307,3,1,2018-12-23
ITAU308,1,1,2019-04-02
ITAU308,2,1,2018-12-26
ITAU308,2,2,2019-01-05
ITAU308,2,3,2019-01-13
ITAU308,2,4,2019-01-11
ITAU308,3,1,2019-01-01
ITAU308,3,2,2019-01-06
ITAU308,4,1,2018-11-27
ITAU309,1,1,2019-01-05
ITAU309,1,2,2019-01-12
ITAU310,1,1,2018-12-28
ITAU310,1,2,2018-12-27
ITAU310,2,1,2022-03-31
ITAU310,2,2,2022-04-09
ITAU310,2,3,2022-04-23
ITAU310,2,4,2022-04-22
ITAU310,3,1,2023-07-05
ITAU310,3,2,2023-07-19
ITAU310,3,3,2023-07-21
ITAU310,3,4,2023-07-24
ITAU310,4,1,2022-04-17
ITAU310,4,2,2022-04-11
ITAU310,5,1,2023-07-01
ITAU311,1,1,2019-05-01
ITAU311,1,2,2019-05-03
ITAU311,1,3,2019-05-02
ITAU311,1,4,2019-05-06
ITAU311,2,1,2019-01-14
ITAU311,3,1,2019-03-27
ITAU311,3,2,2019-03-27
ITAU311,4,1,2019-01-03
ITAU311,4,2,2018-12-27
ITAU311,4,3,2018-12-25
ITAU311,4,4,2018-12-26
ITAU311,5,1,2019-04-03
ITAU312,1,1,2018-12-24
ITAU312,1,2,2018-12-18
ITAU312,2,1,2019-03-12
ITAU312,2,2,2019-03-09
ITAU312,2,3,2019-03-13
ITAU312,2,4,2019-03-08
ITAU312,3,1,2019-07-29
ITAU312,3,2,2019-08-06
ITAU313,1,1,2019-01-14
ITAU313,2,1,2019-03-10
ITAU313,2,2,2019-03-04
ITAU313,2,3,2019-02-26
ITAU313,3,1,2019-03-10
ITAU313,3,2,2019-03-07
ITAU313,3,3,2019-03-17
ITAU314,1,1,2019-03-28
ITAU314,2,1,2019-05-31
ITAU314,2,2,2019-06-03
ITAU314,2,3,2019-06-13
ITAU314,2,4,2019-06-26
ITAU314,3,1,2019-06-07
ITAU314,3,2,2019-06-06
ITAU314,3,3,2019-05-30
ITAU314,4,1,2019-07-04
ITAU314,4,2,2019-07-01
ITAU314,4,3,2019-07-02
ITAU314,4,4,2019-06-26
ITAU314,5,1,2019-08-07
ITAU314,5,2,2019-08-17
ITAU314,5,3,2019-08-19
ITAU314,5,4,2019-08-29
ITAU315,1,1,2018-11-29
ITAU315,1,2,2018-12-10
ITAU315,1,3,2018-12-08
ITAU315,1,4,2018-12-18
ITAU315,2,1,2019-01-03
ITAU315,2,2,2019-01-10
ITAU315,2,3,2019-01-11
ITAU315,3,1,2019-04-04
ITAU315,3,2,2019-04-13
ITAU315,4,1,2019-01-07
ITAU315,4,2,2019-01-09
ITAU315,5,1,2019-04-18
ITAU315,5,2,2019-04-22
ITAU315,5,3,2019-04-29
ITAU316,1,1,2018-12-13
ITAU316,2,1,2018-12-29
ITAU316,2,2,2018-12-22
ITAU316,2,3,2019-01-03
ITAU316,2,4,2019-01-07
ITAU316,3,1,2019-01-03
ITAU316,3,2,2018-12-29
ITAU317,1,1,2018-12-30
ITAU317,1,2,2019-01-08
ITAU317,1,3,2019-01-22
ITAU317,1,4,2019-01-30
ITAU317,2,1,2019-04-12
ITAU317,2,2,2019-04-14
ITAU317,3,1,2019-04-06
ITAU317,3,2,2019-04-19
ITAU317,3,3,2019-04-22
ITAU317,4,1,2019-03-27
ITAU318,1,1,2018-11-24
ITAU318,2,1,2018-12-29
ITAU318,2,2,2018-12-23
ITAU318,3,1,2018-12-27
ITAU318,3,2,2019-01-04
ITAU319,1,1,2018-11-26
ITAU319,1,2,2018-11-20
ITAU319,2,1,2019-01-14
ITAU319,2,2,2019-01-22
ITAU319,2,3,2019-01-31
ITAU319,2,4,2019-02-12
ITAU319,3,1,2018-12-25
ITAU319,3,2,2018-12-29
ITAU319,3,3,2018-12-29
ITAU320,1,1,2019-04-07
ITAU321,1,1,2019-01-13
ITAU321,1,2,2019-01-21
ITAU321,2,1,2019-01-07
ITAU321,3,1,2019-12-25
ITAU321,4,1,2019-01-04
ITAU321,4,2,2018-12-29
ITAU321,4,3,2019-01-10
ITAU321,4,4,2019-01-11
ITAU321,5,1,2019-12-16
ITAU322,1,1,2018-11-25
ITAU322,1,2,2018-11-24
ITAU322,1,3,2018-12-03
ITAU322,2,1,2018-12-27
ITAU322,3,1,2019-01-10
ITAU322,3,2,2019-01-15
ITAU323,1,1,2019-04-17
ITAU323,1,2,2019-04-26
ITAU324,1,1,2019-03-11
ITAU324,1,2,2019-03-24
ITAU325,1,1,2018-12-10
ITAU325,1,2,2018-12-20
ITAU325,2,1,2019-03-27
ITAU325,2,2,2019-04-09
ITAU325,2,3,2019-04-20
ITAU325,2,4,2019-04-24
ITAU325,3,1,2019-04-14
ITAU325,3,2,2019-04-20
ITAU325,3,3,2019-04-16
ITAU325,3,4,2019-04-14
ITAU326,1,1,2019-02-02
ITAU326,1,2,2019-02-07
ITAU326,2,1,2019-04-29
ITAU326,2,2,2019-04-27
ITAU326,2,3,2019-05-07
ITAU327,1,1,2019-04-27
ITAU327,1,2,2019-04-30
ITAU327,1,3,2019-05-10
ITAU327,1,4,2019-05-13
ITAU327,2,1,2019-01-22
ITAU327,2,2,2019-02-04
ITAU327,2,3,2019-02-10
ITAU327,3,1,2019-02-13
ITAU327,3,2,2019-02-13
ITAU327,3,3,2019-02-24
ITAU328,1,1,2019-04-18
ITAU328,1,2,2019-04-28
ITAU328,2,1,2019-06-04
ITAU328,2,2,2019-06-11
ITAU328,2,3,2019-06-18
ITAU328,3,1,2019-06-23
ITAU328,3,2,2019-06-17
ITAU328,3,3,2019-06-19
ITAU328,3,4,2019-07-01
ITAU328,4,1,2020-01-09
ITAU328A,1,1,2019-02-16
ITAU328A,1,2,2019-02-09
ITAU328A,2,1,2019-05-31
ITAU328A,2,2,2019-05-30
ITAU328A,2,3,2019-06-02
ITAU328A,3,1,2019-07-01
ITAU328A,4,1,2019-12-27
ITAU328A,4,2,2019-12-21
ITAU329,1,1,2019-01-04
ITAU329,1,2,2019-01-01
ITAU329,1,3,2018-12-29
ITAU329,1,4,2018-12-30
ITAU329,2,1,2019-01-13
ITAU329,2,2,2019-01-13
ITAU329,2,3,2019-01-13
ITAU329,3,1,2019-01-23
ITAU329,3,2,2019-01-18
ITAU329,3,3,2019-01-29
ITAU330,1,1,2019-01-11
ITAU330,1,2,2019-01-10
ITAU330,1,3,2019-01-05
ITAU330,1,4,2019-01-08
ITAU330,2,1,2019-03-29
ITAU330,2,2,2019-04-06
ITAU330,2,3,2019-04-17
ITAU330,2,4,2019-04-13
ITAU330,3,1,2019-01-25
ITAU330,3,2,2019-02-05
ITAU330,3,3,2019-02-10
ITAU330,4,1,2019-03-25
ITAU330,5,1,2019-01-29
ITAU330,5,2,2019-02-04
ITAU330,5,3,2019-02-10
ITAU331,1,1,2018-09-17
ITAU332,1,1,2019-03-19
ITAU332,2,1,2019-02-28
ITAU332,2,2,2019-03-02
ITAU332,2,3,2019-03-11
ITAU332,2,4,2019-03-05
ITAU332,3,1,2019-03-16
ITAU332,3,2,2019-03-27
ITAU332,3,3,2019-03-24
ITAU333,1,1,2019-03-27
ITAU333,1,2,2019-03-27
ITAU333,1,3,2019-03-24
ITAU333,2,1,2019-04-14
ITAU333,3,1,2019-04-07
ITAU333,3,2,2019-04-19
ITAU333,3,3,2019-04-30
ITAU333,3,4,2019-05-09
ITAU334,1,1,2019-01-31
ITAU334,2,1,2019-04-02
ITAU334,2,2,2019-04-07
ITAU334,2,3,2019-04-04
ITAU334,2,4,2019-04-01
ITAU334,3,1,2019-05-20
ITAU334,3,2,2019-05-28
ITAU334,3,3,2019-06-08
ITAU335,1,1,2019-02-10
ITAU335,2,1,2019-03-01
ITAU335,2,2,2019-02-24
ITAU335,2,3,2019-03-01
ITAU335,2,4,2019-03-10
ITAU335,3,1,2019-03-28
ITAU335,3,2,2019-03-25
ITAU335,3,3,2019-04-02
ITAU335,3,4,2019-04-12
ITAU336,1,1,2019-04-08
ITAU336,1,2,2019-04-13
ITAU336,2,1,2019-04-10
ITAU336,2,2,2019-04-22
ITAU336,3,1,2019-03-31
ITAU336,3,2,2019-03-26
ITAU336,4,1,2019-04-06
ITAU336,4,2,2019-04-09
ITAU336,4,3,2019-04-23
ITAU336,5,1,2019-03-27
ITAU337,1,1,2019-05-07
ITAU337,1,2,2019-05-11
ITAU337,1,3,2019-05-15
ITAU337,1,4,2019-05-14
ITAU337,2,1,2019-02-25
ITAU337,2,2,2019-03-09
ITAU337,2,3,2019-03-22
ITAU337,3,1,2019-04-02
ITAU338,1,1,2019-05-04
ITAU338,1,2,2019-05-16
ITAU338,2,1,2019-08-10
ITAU338,2,2,2019-08-07
ITAU338,2,3,2019-08-14
ITAU338,2,4,2019-08-08
ITAU338,3,1,2019-07-28
ITAU338,3,2,2019-08-11
ITAU338,4,1,2019-07-26
