Job Code,Activity,Date,PIC,File Link,Description
ITAU394,SPK Signed,2019-10-03,FYA,https://company.sharepoint.com/ITAU394/spk_signed.pdf,Approved
ITAU395,SPK Sent,2019-10-14,WNA,https://company.sharepoint.com/ITAU395/spk_sent.pdf,Signed by client
ITAU395,SPK Received,2019-10-21,TSR,https://company.sharepoint.com/ITAU395/spk_received.pdf,Waiting for approval
ITAU395,SPK Signed,2019-10-24,DGS,https://company.sharepoint.com/ITAU395/spk_signed.pdf,Approved
ITAU396,SPK Sent,2019-10-19,DGS,https://company.sharepoint.com/ITAU396/spk_sent.pdf,Final version uploaded
ITAU396,SPK Received,2019-10-24,JQV,https://company.sharepoint.com/ITAU396/spk_received.pdf,Signed by client
ITAU396,SPK Signed,2019-10-28,JQV,https://company.sharepoint.com/ITAU396/spk_signed.pdf,Signed by client
ITAU397,SPK Sent,2019-10-26,DLP,https://company.sharepoint.com/ITAU397/spk_sent.pdf,Internal verification completed
ITAU397,SPK Received,2019-11-03,TLW,https://company.sharepoint.com/ITAU397/spk_received.pdf,Waiting for approval
ITAU397,SPK Signed,2019-11-05,WNA,https://company.sharepoint.com/ITAU397/spk_signed.pdf,Signed by client
ITAU398,SPK Sent,2019-10-27,IFS,https://company.sharepoint.com/ITAU398/spk_sent.pdf,Signed by client
ITAU398,SPK Received,2019-11-04,NFI,https://company.sharepoint.com/ITAU398/spk_received.pdf,Waiting for approval
ITAU398,SPK Signed,2019-11-05,HZR,https://company.sharepoint.com/ITAU398/spk_signed.pdf,Waiting for approval
ITAU398,Addendum Sent,2020-01-01,HZR,https://company.sharepoint.com/ITAU398/addendum_sent.pdf,Reviewed by Legal
ITAU398,Addendum Received,2020-01-05,IFS,https://company.sharepoint.com/ITAU398/addendum_received.pdf,Reviewed by Legal
ITAU398,Addendum Signed,2020-01-08,TSR,https://company.sharepoint.com/ITAU398/addendum_signed.pdf,Waiting for approval
ITAU399,SPK Sent,2019-11-01,OMW,https://company.sharepoint.com/ITAU399/spk_sent.pdf,Waiting for approval
ITAU399,SPK Received,2019-11-04,FYA,https://company.sharepoint.com/ITAU399/spk_received.pdf,Signed by client
ITAU399,SPK Signed,2019-11-07,OMW,https://company.sharepoint.com/ITAU399/spk_signed.pdf,Internal verification completed
ITAU400,SPK Sent,2019-11-01,HZR,https://company.sharepoint.com/ITAU400/spk_sent.pdf,Final version uploaded
ITAU400,SPK Received,2019-11-09,IFI,https://company.sharepoint.com/ITAU400/spk_received.pdf,Final version uploaded
ITAU400,SPK Signed,2019-11-11,RLM,https://company.sharepoint.com/ITAU400/spk_signed.pdf,Internal verification completed
ITAU401,SPK Sent,2019-11-07,TSR,https://company.sharepoint.com/ITAU401/spk_sent.pdf,Internal verification completed
ITAU401,SPK Received,2019-11-12,WNA,https://company.sharepoint.com/ITAU401/spk_received.pdf,Signed by client
ITAU401,SPK Signed,2019-11-14,TSR,https://company.sharepoint.com/ITAU401/spk_signed.pdf,Reviewed by Legal
ITAU402,SPK Sent,2019-10-30,NFI,https://company.sharepoint.com/ITAU402/spk_sent.pdf,Signed by client
ITAU402,SPK Received,2019-11-05,RLM,https://company.sharepoint.com/ITAU402/spk_received.pdf,Internal verification completed
ITAU402,SPK Signed,2019-11-07,DGS,https://company.sharepoint.com/ITAU402/spk_signed.pdf,Waiting for approval
ITAU402,Addendum Sent,2020-01-03,IFI,https://company.sharepoint.com/ITAU402/addendum_sent.pdf,Internal verification completed
ITAU402,Addendum Received,2020-01-11,RLM,https://company.sharepoint.com/ITAU402/addendum_received.pdf,Approved
ITAU402,Addendum Signed,2020-01-13,TSR,https://company.sharepoint.com/ITAU402/addendum_signed.pdf,Reviewed by Legal
ITAU403,SPK Sent,2019-10-24,HZR,https://company.sharepoint.com/ITAU403/spk_sent.pdf,Signed by client
ITAU403,SPK Received,2019-10-28,TLW,https://company.sharepoint.com/ITAU403/spk_received.pdf,Signed by client
ITAU403,SPK Signed,2019-11-01,TSR,https://company.sharepoint.com/ITAU403/spk_signed.pdf,Reviewed by Legal
ITAU404,SPK Sent,2019-10-23,DTP,https://company.sharepoint.com/ITAU404/spk_sent.pdf,Document uploaded
ITAU404,SPK Received,2019-10-29,NFI,https://company.sharepoint.com/ITAU404/spk_received.pdf,Final version uploaded
ITAU404,SPK Signed,2019-10-30,HZR,https://company.sharepoint.com/ITAU404/spk_signed.pdf,Waiting for approval
ITAU404,Addendum Sent,2020-01-07,HZR,https://company.sharepoint.com/ITAU404/addendum_sent.pdf,Approved
ITAU404,Addendum Received,2020-01-12,TLW,https://company.sharepoint.com/ITAU404/addendum_received.pdf,Signed by client
ITAU404,Addendum Signed,2020-01-16,IFS,https://company.sharepoint.com/ITAU404/addendum_signed.pdf,Final version uploaded
ITAU405,SPK Sent,2019-12-02,IFS,https://company.sharepoint.com/ITAU405/spk_sent.pdf,Document uploaded
ITAU405,SPK Received,2019-12-05,TLW,https://company.sharepoint.com/ITAU405/spk_received.pdf,Approved
ITAU405,SPK Signed,2019-12-09,OMW,https://company.sharepoint.com/ITAU405/spk_signed.pdf,Waiting for approval
ITAU405,Addendum Sent,2020-01-06,DLP,https://company.sharepoint.com/ITAU405/addendum_sent.pdf,Reviewed by Legal
ITAU405,Addendum Received,2020-01-10,IFI,https://company.sharepoint.com/ITAU405/addendum_received.pdf,Document uploaded
ITAU405,Addendum Signed,2020-01-14,TSR,https://company.sharepoint.com/ITAU405/addendum_signed.pdf,Final version uploaded
ITAU406,SPK Sent,2019-12-04,FYA,https://company.sharepoint.com/ITAU406/spk_sent.pdf,Document uploaded
ITAU406,SPK Received,2019-12-08,WNA,https://company.sharepoint.com/ITAU406/spk_received.pdf,Signed by client
ITAU406,SPK Signed,2019-12-09,FYA,https://company.sharepoint.com/ITAU406/spk_signed.pdf,Reviewed by Legal
ITAU407,SPK Sent,2019-11-29,DTP,https://company.sharepoint.com/ITAU407/spk_sent.pdf,Document uploaded
ITAU407,SPK Received,2019-11-30,TSR,https://company.sharepoint.com/ITAU407/spk_received.pdf,Signed by client
ITAU407,SPK Signed,2019-12-04,JQV,https://company.sharepoint.com/ITAU407/spk_signed.pdf,Waiting for approval
ITAU407,Addendum Sent,2020-03-18,FYA,https://company.sharepoint.com/ITAU407/addendum_sent.pdf,Approved
ITAU407,Addendum Received,2020-03-26,NFI,https://company.sharepoint.com/ITAU407/addendum_received.pdf,Reviewed by Legal
ITAU407,Addendum Signed,2020-03-27,NFI,https://company.sharepoint.com/ITAU407/addendum_signed.pdf,Signed by client
ITAU408,SPK Sent,2019-11-30,TSR,https://company.sharepoint.com/ITAU408/spk_sent.pdf,Final version uploaded
ITAU408,SPK Received,2019-12-06,NFI,https://company.sharepoint.com/ITAU408/spk_received.pdf,Reviewed by Legal
ITAU408,SPK Signed,2019-12-09,DTP,https://company.sharepoint.com/ITAU408/spk_signed.pdf,Signed by client
ITAU409,SPK Sent,2019-12-03,IFI,https://company.sharepoint.com/ITAU409/spk_sent.pdf,Final version uploaded
ITAU409,SPK Received,2019-12-09,DGS,https://company.sharepoint.com/ITAU409/spk_received.pdf,Approved
ITAU409,SPK Signed,2019-12-12,NFI,https://company.sharepoint.com/ITAU409/spk_signed.pdf,Signed by client
ITAU410,SPK Sent,2019-12-08,DLP,https://company.sharepoint.com/ITAU410/spk_sent.pdf,Signed by client
ITAU410,SPK Received,2019-12-16,JQV,https://company.sharepoint.com/ITAU410/spk_received.pdf,Signed by client
ITAU410,SPK Signed,2019-12-17,FYA,https://company.sharepoint.com/ITAU410/spk_signed.pdf,Final version uploaded
ITAU411,SPK Sent,2019-12-25,TLW,https://company.sharepoint.com/ITAU411/spk_sent.pdf,Signed by client
ITAU411,SPK Received,2020-01-01,IFI,https://company.sharepoint.com/ITAU411/spk_received.pdf,Reviewed by Legal
ITAU411,SPK Signed,2020-01-02,HZR,https://company.sharepoint.com/ITAU411/spk_signed.pdf,Reviewed by Legal
ITAU411,Addendum Sent,2020-03-18,FYA,https://company.sharepoint.com/ITAU411/addendum_sent.pdf,Document uploaded
ITAU411,Addendum Received,2020-03-22,DTP,https://company.sharepoint.com/ITAU411/addendum_received.pdf,Reviewed by Legal
ITAU411,Addendum Signed,2020-03-24,AMF,https://company.sharepoint.com/ITAU411/addendum_signed.pdf,Waiting for approval
ITAU412,SPK Sent,2019-12-22,NFI,https://company.sharepoint.com/ITAU412/spk_sent.pdf,Document uploaded
ITAU412,SPK Received,2019-12-26,DGS,https://company.sharepoint.com/ITAU412/spk_received.pdf,Document uploaded
ITAU412,SPK Signed,2019-12-30,OMW,https://company.sharepoint.com/ITAU412/spk_signed.pdf,Internal verification completed
ITAU413,SPK Sent,2019-12-19,DTP,https://company.sharepoint.com/ITAU413/spk_sent.pdf,Signed by client
ITAU413,SPK Received,2019-12-23,RLM,https://company.sharepoint.com/ITAU413/spk_received.pdf,Waiting for approval
ITAU413,SPK Signed,2019-12-27,NFI,https://company.sharepoint.com/ITAU413/spk_signed.pdf,Internal verification completed
ITAU413,Addendum Sent,2020-03-06,TLW,https://company.sharepoint.com/ITAU413/addendum_sent.pdf,Approved
ITAU413,Addendum Received,2020-03-11,RLM,https://company.sharepoint.com/ITAU413/addendum_received.pdf,Signed by client
ITAU413,Addendum Signed,2020-03-15,TSR,https://company.sharepoint.com/ITAU413/addendum_signed.pdf,Waiting for approval
ITAU414,SPK Sent,2019-12-29,OMW,https://company.sharepoint.com/ITAU414/spk_sent.pdf,Final version uploaded
ITAU414,SPK Received,2019-12-30,TLW,https://company.sharepoint.com/ITAU414/spk_received.pdf,Signed by client
ITAU414,SPK Signed,2020-01-03,NFI,https://company.sharepoint.com/ITAU414/spk_signed.pdf,Waiting for approval
ITAU415,SPK Sent,2019-12-20,JQV,https://company.sharepoint.com/ITAU415/spk_sent.pdf,Internal verification completed
ITAU415,SPK Received,2019-12-25,OMW,https://company.sharepoint.com/ITAU415/spk_received.pdf,Reviewed by Legal
ITAU415,SPK Signed,2019-12-26,RLM,https://company.sharepoint.com/ITAU415/spk_signed.pdf,Approved
ITAU416,SPK Sent,2020-01-28,OMW,https://company.sharepoint.com/ITAU416/spk_sent.pdf,Waiting for approval
ITAU416,SPK Received,2020-02-01,NFI,https://company.sharepoint.com/ITAU416/spk_received.pdf,Internal verification completed
ITAU416,SPK Signed,2020-02-03,FYA,https://company.sharepoint.com/ITAU416/spk_signed.pdf,Reviewed by Legal
ITAU417,SPK Sent,2020-01-30,AMF,https://company.sharepoint.com/ITAU417/spk_sent.pdf,Signed by client
ITAU417,SPK Received,2020-02-03,NFI,https://company.sharepoint.com/ITAU417/spk_received.pdf,Internal verification completed
ITAU417,SPK Signed,2020-02-07,JQV,https://company.sharepoint.com/ITAU417/spk_signed.pdf,Document uploaded
ITAU418,SPK Sent,2020-02-06,TSR,https://company.sharepoint.com/ITAU418/spk_sent.pdf,Waiting for approval
ITAU418,SPK Received,2020-02-13,OMW,https://company.sharepoint.com/ITAU418/spk_received.pdf,Document uploaded
ITAU418,SPK Signed,2020-02-14,TLW,https://company.sharepoint.com/ITAU418/spk_signed.pdf,Approved
ITAU419,SPK Sent,2020-02-11,DLP,https://company.sharepoint.com/ITAU419/spk_sent.pdf,Approved
ITAU419,SPK Received,2020-02-17,FYA,https://company.sharepoint.com/ITAU419/spk_received.pdf,Waiting for approval
ITAU419,SPK Signed,2020-02-21,NFI,https://company.sharepoint.com/ITAU419/spk_signed.pdf,Waiting for approval
ITAU419A,SPK Sent,2020-03-12,IFI,https://company.sharepoint.com/ITAU419A/spk_sent.pdf,Reviewed by Legal
ITAU419A,SPK Received,2020-03-16,DGS,https://company.sharepoint.com/ITAU419A/spk_received.pdf,Signed by client
ITAU419A,SPK Signed,2020-03-19,AMF,https://company.sharepoint.com/ITAU419A/spk_signed.pdf,Signed by client
ITAU420,SPK Sent,2020-02-19,OMW,https://company.sharepoint.com/ITAU420/spk_sent.pdf,Waiting for approval
ITAU420,SPK Received,2020-02-26,DTP,https://company.sharepoint.com/ITAU420/spk_received.pdf,Final version uploaded
ITAU420,SPK Signed,2020-02-28,NFI,https://company.sharepoint.com/ITAU420/spk_signed.pdf,Document uploaded
ITAU422,SPK Sent,2020-02-28,FYA,https://company.sharepoint.com/ITAU422/spk_sent.pdf,Document uploaded
ITAU422,SPK Received,2020-03-07,WNA,https://company.sharepoint.com/ITAU422/spk_received.pdf,Waiting for approval
ITAU422,SPK Signed,2020-03-09,TLW,https://company.sharepoint.com/ITAU422/spk_signed.pdf,Reviewed by Legal
ITAU422,Addendum Sent,2020-06-27,FYA,https://company.sharepoint.com/ITAU422/addendum_sent.pdf,Reviewed by Legal
ITAU422,Addendum Received,2020-07-05,DGS,https://company.sharepoint.com/ITAU422/addendum_received.pdf,Approved
ITAU422,Addendum Signed,2020-07-06,FYA,https://company.sharepoint.com/ITAU422/addendum_signed.pdf,Final version uploaded
ITAU423,SPK Sent,2020-02-25,IFI,https://company.sharepoint.com/ITAU423/spk_sent.pdf,Signed by client
ITAU423,SPK Received,2020-02-29,DLP,https://company.sharepoint.com/ITAU423/spk_received.pdf,Reviewed by Legal
ITAU423,SPK Signed,2020-03-02,DGS,https://company.sharepoint.com/ITAU423/spk_signed.pdf,Document uploaded
ITAU424,SPK Sent,2020-03-07,RLM,https://company.sharepoint.com/ITAU424/spk_sent.pdf,Final version uploaded
ITAU424,SPK Received,2020-03-15,DGS,https://company.sharepoint.com/ITAU424/spk_received.pdf,Final version uploaded
ITAU424,SPK Signed,2020-03-16,JQV,https://company.sharepoint.com/ITAU424/spk_signed.pdf,Reviewed by Legal
ITAU425,SPK Sent,2020-03-09,HZR,https://company.sharepoint.com/ITAU425/spk_sent.pdf,Reviewed by Legal
ITAU425,SPK Received,2020-03-12,NFI,https://company.sharepoint.com/ITAU425/spk_received.pdf,Document uploaded
ITAU425,SPK Signed,2020-03-16,RLM,https://company.sharepoint.com/ITAU425/spk_signed.pdf,Reviewed by Legal
ITAU426,SPK Sent,2020-03-14,WNA,https://company.sharepoint.com/ITAU426/spk_sent.pdf,Document uploaded
ITAU426,SPK Received,2020-03-22,RLM,https://company.sharepoint.com/ITAU426/spk_received.pdf,Approved
ITAU426,SPK Signed,2020-03-23,WNA,https://company.sharepoint.com/ITAU426/spk_signed.pdf,Final version uploaded
ITAU426,Addendum Sent,2020-04-27,TSR,https://company.sharepoint.com/ITAU426/addendum_sent.pdf,Internal verification completed
ITAU426,Addendum Received,2020-05-02,IFI,https://company.sharepoint.com/ITAU426/addendum_received.pdf,Reviewed by Legal
ITAU426,Addendum Signed,2020-05-04,WNA,https://company.sharepoint.com/ITAU426/addendum_signed.pdf,Reviewed by Legal
ITAU427,SPK Sent,2020-03-17,IFI,https://company.sharepoint.com/ITAU427/spk_sent.pdf,Final version uploaded
ITAU427,SPK Received,2020-03-22,FYA,https://company.sharepoint.com/ITAU427/spk_received.pdf,Signed by client
ITAU427,SPK Signed,2020-03-23,DGS,https://company.sharepoint.com/ITAU427/spk_signed.pdf,Document uploaded
ITAU428,SPK Sent,2020-03-15,IFI,https://company.sharepoint.com/ITAU428/spk_sent.pdf,Document uploaded
ITAU428,SPK Received,2020-03-23,TLW,https://company.sharepoint.com/ITAU428/spk_received.pdf,Reviewed by Legal
ITAU428,SPK Signed,2020-03-24,DGS,https://company.sharepoint.com/ITAU428/spk_signed.pdf,Reviewed by Legal
ITAU429,SPK Sent,2020-03-17,FYA,https://company.sharepoint.com/ITAU429/spk_sent.pdf,Approved
ITAU429,SPK Received,2020-03-20,NFI,https://company.sharepoint.com/ITAU429/spk_received.pdf,Approved
ITAU429,SPK Signed,2020-03-23,IFI,https://company.sharepoint.com/ITAU429/spk_signed.pdf,Internal verification completed
ITAU430,SPK Sent,2020-03-18,OMW,https://company.sharepoint.com/ITAU430/spk_sent.pdf,Reviewed by Legal
ITAU430,SPK Received,2020-03-21,DTP,https://company.sharepoint.com/ITAU430/spk_received.pdf,Waiting for approval
ITAU430,SPK Signed,2020-03-23,TLW,https://company.sharepoint.com/ITAU430/spk_signed.pdf,Signed by client
ITAU430,Addendum Sent,2020-07-03,RLM,https://company.sharepoint.com/ITAU430/addendum_sent.pdf,Approved
ITAU430,Addendum Received,2020-07-07,AMF,https://company.sharepoint.com/ITAU430/addendum_received.pdf,Final version uploaded
ITAU430,Addendum Signed,2020-07-08,OMW,https://company.sharepoint.com/ITAU430/addendum_signed.pdf,Signed by client
ITAU431,SPK Sent,2020-03-28,TLW,https://company.sharepoint.com/ITAU431/spk_sent.pdf,Internal verification completed
ITAU431,SPK Received,2020-04-02,WNA,https://company.sharepoint.com/ITAU431/spk_received.pdf,Waiting for approval
ITAU431,SPK Signed,2020-04-06,RLM,https://company.sharepoint.com/ITAU431/spk_signed.pdf,Signed by client
ITAU432,SPK Sent,2020-04-06,WNA,https://company.sharepoint.com/ITAU432/spk_sent.pdf,Approved
ITAU432,SPK Received,2020-04-11,IFI,https://company.sharepoint.com/ITAU432/spk_received.pdf,Signed by client
ITAU432,SPK Signed,2020-04-15,DGS,https://company.sharepoint.com/ITAU432/spk_signed.pdf,Approved
ITAU433,SPK Sent,2020-04-07,DLP,https://company.sharepoint.com/ITAU433/spk_sent.pdf,Signed by client
ITAU433,SPK Received,2020-04-12,HZR,https://company.sharepoint.com/ITAU433/spk_received.pdf,Approved
ITAU433,SPK Signed,2020-04-13,OMW,https://company.sharepoint.com/ITAU433/spk_signed.pdf,Approved
ITAU433,Addendum Sent,2020-07-21,FYA,https://company.sharepoint.com/ITAU433/addendum_sent.pdf,Waiting for approval
ITAU433,Addendum Received,2020-07-25,DTP,https://company.sharepoint.com/ITAU433/addendum_received.pdf,Waiting for approval
ITAU433,Addendum Signed,2020-07-28,TLW,https://company.sharepoint.com/ITAU433/addendum_signed.pdf,Reviewed by Legal
ITAU434,SPK Sent,2020-04-12,AMF,https://company.sharepoint.com/ITAU434/spk_sent.pdf,Final version uploaded
ITAU434,SPK Received,2020-04-15,IFI,https://company.sharepoint.com/ITAU434/spk_received.pdf,Approved
ITAU434,SPK Signed,2020-04-17,DGS,https://company.sharepoint.com/ITAU434/spk_signed.pdf,Signed by client
ITAU435,SPK Sent,2020-04-11,FYA,https://company.sharepoint.com/ITAU435/spk_sent.pdf,Approved
ITAU435,SPK Received,2020-04-19,NFI,https://company.sharepoint.com/ITAU435/spk_received.pdf,Reviewed by Legal
ITAU435,SPK Signed,2020-04-21,DTP,https://company.sharepoint.com/ITAU435/spk_signed.pdf,Reviewed by Legal
ITAU436,SPK Sent,2020-04-19,TLW,https://company.sharepoint.com/ITAU436/spk_sent.pdf,Internal verification completed
ITAU436,SPK Received,2020-04-24,TLW,https://company.sharepoint.com/ITAU436/spk_received.pdf,Waiting for approval
ITAU436,SPK Signed,2020-04-27,HZR,https://company.sharepoint.com/ITAU436/spk_signed.pdf,Reviewed by Legal
ITAU436A,SPK Sent,2021-04-20,DTP,https://company.sharepoint.com/ITAU436A/spk_sent.pdf,Reviewed by Legal
ITAU436A,SPK Received,2021-04-26,IFI,https://company.sharepoint.com/ITAU436A/spk_received.pdf,Internal verification completed
ITAU436A,SPK Signed,2021-04-28,HZR,https://company.sharepoint.com/ITAU436A/spk_signed.pdf,Document uploaded
ITAU437,SPK Sent,2020-05-12,DLP,https://company.sharepoint.com/ITAU437/spk_sent.pdf,Signed by client
ITAU437,SPK Received,2020-05-16,FYA,https://company.sharepoint.com/ITAU437/spk_received.pdf,Waiting for approval
ITAU437,SPK Signed,2020-05-19,DGS,https://company.sharepoint.com/ITAU437/spk_signed.pdf,Signed by client
ITAU437,Addendum Sent,2020-08-08,WNA,https://company.sharepoint.com/ITAU437/addendum_sent.pdf,Approved
ITAU437,Addendum Received,2020-08-12,DTP,https://company.sharepoint.com/ITAU437/addendum_received.pdf,Final version uploaded
ITAU437,Addendum Signed,2020-08-16,DGS,https://company.sharepoint.com/ITAU437/addendum_signed.pdf,Approved
ITAU438,SPK Sent,2020-05-21,FYA,https://company.sharepoint.com/ITAU438/spk_sent.pdf,Signed by client
ITAU438,SPK Received,2020-05-23,IFI,https://company.sharepoint.com/ITAU438/spk_received.pdf,Document uploaded
ITAU438,SPK Signed,2020-05-26,DLP,https://company.sharepoint.com/ITAU438/spk_signed.pdf,Reviewed by Legal
ITAU439,SPK Sent,2020-05-10,DTP,https://company.sharepoint.com/ITAU439/spk_sent.pdf,Approved
ITAU439,SPK Received,2020-05-17,OMW,https://company.sharepoint.com/ITAU439/spk_received.pdf,Waiting for approval
ITAU439,SPK Signed,2020-05-20,RLM,https://company.sharepoint.com/ITAU439/spk_signed.pdf,Signed by client
ITAU439,Addendum Sent,2020-08-17,TLW,https://company.sharepoint.com/ITAU439/addendum_sent.pdf,Waiting for approval
