Job Code,Term,Activity,Date,PIC,File Link,Description
ITAU052,2,BAST Received,2014-04-02,DLP,https://company.sharepoint.com/ITAU052/bast_received.pdf,Client acknowledged receipt
ITAU052,3,BAST Sent,2014-07-29,TSR,https://company.sharepoint.com/ITAU052/bast_sent.pdf,Final BAST uploaded
ITAU052,3,BAST Received,2014-08-01,DLP,https://company.sharepoint.com/ITAU052/bast_received.pdf,Client acknowledged receipt
ITAU052,4,BAST Sent,2014-08-22,DLP,https://company.sharepoint.com/ITAU052/bast_sent.pdf,Verified by PMO
ITAU052,4,BAST Received,2014-08-24,DLP,https://company.sharepoint.com/ITAU052/bast_received.pdf,BAST document created
ITAU052,5,BAST Sent,2015-03-27,DGS,https://company.sharepoint.com/ITAU052/bast_sent.pdf,Final BAST uploaded
ITAU052,5,BAST Received,2015-04-03,DLP,https://company.sharepoint.com/ITAU052/bast_received.pdf,Client acknowledged receipt
ITAU053,1,BAST Sent,2014-03-13,NFI,https://company.sharepoint.com/ITAU053/bast_sent.pdf,Verified by PMO
ITAU053,1,BAST Received,2014-03-18,DLP,https://company.sharepoint.com/ITAU053/bast_received.pdf,BAST document created
ITAU054,1,BAST Sent,2014-02-17,WNA,https://company.sharepoint.com/ITAU054/bast_sent.pdf,Final BAST uploaded
ITAU054,1,BAST Received,2014-02-20,DLP,https://company.sharepoint.com/ITAU054/bast_received.pdf,Final BAST uploaded
ITAU054,2,BAST Sent,2014-05-23,IFS,https://company.sharepoint.com/ITAU054/bast_sent.pdf,Document submitted to client
ITAU054,2,BAST Received,2014-05-30,DLP,https://company.sharepoint.com/ITAU054/bast_received.pdf,Document archived
ITAU054,3,BAST Sent,2014-10-07,FYA,https://company.sharepoint.com/ITAU054/bast_sent.pdf,BAST document created
ITAU054,3,BAST Received,2014-10-13,DLP,https://company.sharepoint.com/ITAU054/bast_received.pdf,Verified by PMO
ITAU055,1,BAST Sent,2014-02-20,FYA,https://company.sharepoint.com/ITAU055/bast_sent.pdf,Document archived
ITAU055,1,BAST Received,2014-02-22,DLP,https://company.sharepoint.com/ITAU055/bast_received.pdf,Final BAST uploaded
ITAU055,2,BAST Sent,2014-04-24,DLP,https://company.sharepoint.com/ITAU055/bast_sent.pdf,Client acknowledged receipt
ITAU055,2,BAST Received,2014-04-26,DLP,https://company.sharepoint.com/ITAU055/bast_received.pdf,Final BAST uploaded
ITAU055,3,BAST Sent,2014-08-21,NFI,https://company.sharepoint.com/ITAU055/bast_sent.pdf,Client acknowledged receipt
ITAU055,3,BAST Received,2014-08-24,DLP,https://company.sharepoint.com/ITAU055/bast_received.pdf,Client acknowledged receipt
ITAU056,1,BAST Sent,2014-02-17,IFI,https://company.sharepoint.com/ITAU056/bast_sent.pdf,Document archived
ITAU056,1,BAST Received,2014-02-19,DLP,https://company.sharepoint.com/ITAU056/bast_received.pdf,Document submitted to client
ITAU057,1,BAST Sent,2014-02-27,NFI,https://company.sharepoint.com/ITAU057/bast_sent.pdf,BAST document created
ITAU057,1,BAST Received,2014-03-01,DLP,https://company.sharepoint.com/ITAU057/bast_received.pdf,Verified by PMO
ITAU057,2,BAST Sent,2014-05-28,TLW,https://company.sharepoint.com/ITAU057/bast_sent.pdf,Document archived
ITAU057,2,BAST Received,2014-06-01,DLP,https://company.sharepoint.com/ITAU057/bast_received.pdf,BAST document created
ITAU057,3,BAST Sent,2014-09-30,OMW,https://company.sharepoint.com/ITAU057/bast_sent.pdf,Final BAST uploaded
ITAU057,3,BAST Received,2014-10-02,DLP,https://company.sharepoint.com/ITAU057/bast_received.pdf,Final BAST uploaded
ITAU057,4,BAST Sent,2014-11-24,WNA,https://company.sharepoint.com/ITAU057/bast_sent.pdf,Document submitted to client
ITAU057,4,BAST Received,2014-11-26,DLP,https://company.sharepoint.com/ITAU057/bast_received.pdf,Document archived
ITAU057,5,BAST Sent,2015-01-25,IFS,https://company.sharepoint.com/ITAU057/bast_sent.pdf,Client acknowledged receipt
ITAU057,5,BAST Received,2015-02-01,DLP,https://company.sharepoint.com/ITAU057/bast_received.pdf,BAST document created
ITAU059,1,BAST Sent,2014-04-02,JQV,https://company.sharepoint.com/ITAU059/bast_sent.pdf,BAST document created
ITAU059,1,BAST Received,2014-04-07,DLP,https://company.sharepoint.com/ITAU059/bast_received.pdf,Final BAST uploaded
ITAU059,2,BAST Sent,2014-06-19,TLW,https://company.sharepoint.com/ITAU059/bast_sent.pdf,Document submitted to client
ITAU059,2,BAST Received,2014-06-21,DLP,https://company.sharepoint.com/ITAU059/bast_received.pdf,BAST document created
ITAU059,3,BAST Sent,2014-09-03,DGS,https://company.sharepoint.com/ITAU059/bast_sent.pdf,Verified by PMO
ITAU059,3,BAST Received,2014-09-09,DLP,https://company.sharepoint.com/ITAU059/bast_received.pdf,Document archived
ITAU059,4,BAST Sent,2015-01-02,FYA,https://company.sharepoint.com/ITAU059/bast_sent.pdf,BAST document created
ITAU059,4,BAST Received,2015-01-09,DLP,https://company.sharepoint.com/ITAU059/bast_received.pdf,Verified by PMO
ITAU060,1,BAST Sent,2014-04-20,DTP,https://company.sharepoint.com/ITAU060/bast_sent.pdf,Document submitted to client
ITAU060,1,BAST Received,2014-04-23,DLP,https://company.sharepoint.com/ITAU060/bast_received.pdf,Final BAST uploaded
ITAU060,2,BAST Sent,2014-06-26,AMF,https://company.sharepoint.com/ITAU060/bast_sent.pdf,Client acknowledged receipt
ITAU060,2,BAST Received,2014-06-30,DLP,https://company.sharepoint.com/ITAU060/bast_received.pdf,Document archived
ITAU060,3,BAST Sent,2014-09-19,TLW,https://company.sharepoint.com/ITAU060/bast_sent.pdf,Client acknowledged receipt
ITAU060,3,BAST Received,2014-09-24,DLP,https://company.sharepoint.com/ITAU060/bast_received.pdf,BAST document created
ITAU060,4,BAST Sent,2015-02-05,OMW,https://company.sharepoint.com/ITAU060/bast_sent.pdf,BAST document created
ITAU060,4,BAST Received,2015-02-07,DLP,https://company.sharepoint.com/ITAU060/bast_received.pdf,Client acknowledged receipt
ITAU061,1,BAST Sent,2015-03-01,OMW,https://company.sharepoint.com/ITAU061/bast_sent.pdf,Client acknowledged receipt
ITAU061,1,BAST Received,2015-03-03,DLP,https://company.sharepoint.com/ITAU061/bast_received.pdf,Verified by PMO
ITAU061,2,BAST Sent,2015-05-01,JQV,https://company.sharepoint.com/ITAU061/bast_sent.pdf,Document archived
ITAU061,2,BAST Received,2015-05-08,DLP,https://company.sharepoint.com/ITAU061/bast_received.pdf,Final BAST uploaded
ITAU062,1,BAST Sent,2014-05-19,TSR,https://company.sharepoint.com/ITAU062/bast_sent.pdf,Final BAST uploaded
ITAU062,1,BAST Received,2014-05-22,DLP,https://company.sharepoint.com/ITAU062/bast_received.pdf,BAST document created
ITAU065,1,BAST Sent,2014-10-02,DLP,https://company.sharepoint.com/ITAU065/bast_sent.pdf,Verified by PMO
ITAU065,1,BAST Received,2014-10-04,DLP,https://company.sharepoint.com/ITAU065/bast_received.pdf,BAST document created
ITAU065,2,BAST Sent,2015-01-12,IFS,https://company.sharepoint.com/ITAU065/bast_sent.pdf,BAST document created
ITAU065,2,BAST Received,2015-01-18,DLP,https://company.sharepoint.com/ITAU065/bast_received.pdf,Document submitted to client
ITAU065,3,BAST Sent,2015-03-19,IFS,https://company.sharepoint.com/ITAU065/bast_sent.pdf,Document archived
ITAU065,3,BAST Received,2015-03-22,DLP,https://company.sharepoint.com/ITAU065/bast_received.pdf,Document archived
ITAU065,4,BAST Sent,2015-03-28,IFI,https://company.sharepoint.com/ITAU065/bast_sent.pdf,BAST document created
ITAU065,4,BAST Received,2015-04-01,DLP,https://company.sharepoint.com/ITAU065/bast_received.pdf,Client acknowledged receipt
ITAU065,5,BAST Sent,2016-01-14,IFS,https://company.sharepoint.com/ITAU065/bast_sent.pdf,Document submitted to client
ITAU065,5,BAST Received,2016-01-16,DLP,https://company.sharepoint.com/ITAU065/bast_received.pdf,Final BAST uploaded
ITAU066,1,BAST Sent,2014-10-18,IFI,https://company.sharepoint.com/ITAU066/bast_sent.pdf,Document archived
ITAU066,1,BAST Received,2014-10-22,DLP,https://company.sharepoint.com/ITAU066/bast_received.pdf,BAST document created
ITAU066,2,BAST Sent,2014-12-25,OMW,https://company.sharepoint.com/ITAU066/bast_sent.pdf,Verified by PMO
ITAU066,2,BAST Received,2014-12-27,DLP,https://company.sharepoint.com/ITAU066/bast_received.pdf,Final BAST uploaded
ITAU066,3,BAST Sent,2015-06-11,JQV,https://company.sharepoint.com/ITAU066/bast_sent.pdf,Verified by PMO
ITAU066,3,BAST Received,2015-06-17,DLP,https://company.sharepoint.com/ITAU066/bast_received.pdf,Document archived
ITAU066,4,BAST Sent,2015-06-26,DTP,https://company.sharepoint.com/ITAU066/bast_sent.pdf,Document submitted to client
ITAU066,4,BAST Received,2015-07-02,DLP,https://company.sharepoint.com/ITAU066/bast_received.pdf,Verified by PMO
ITAU067,1,BAST Sent,2014-09-30,NFI,https://company.sharepoint.com/ITAU067/bast_sent.pdf,Verified by PMO
ITAU067,1,BAST Received,2014-10-06,DLP,https://company.sharepoint.com/ITAU067/bast_received.pdf,Client acknowledged receipt
ITAU067,2,BAST Sent,2014-12-16,AMF,https://company.sharepoint.com/ITAU067/bast_sent.pdf,BAST document created
ITAU067,2,BAST Received,2014-12-22,DLP,https://company.sharepoint.com/ITAU067/bast_received.pdf,BAST document created
ITAU068,1,BAST Sent,2014-09-28,HZR,https://company.sharepoint.com/ITAU068/bast_sent.pdf,Client acknowledged receipt
ITAU068,1,BAST Received,2014-10-01,DLP,https://company.sharepoint.com/ITAU068/bast_received.pdf,BAST document created
ITAU068,2,BAST Sent,2014-12-24,HZR,https://company.sharepoint.com/ITAU068/bast_sent.pdf,Client acknowledged receipt
ITAU068,2,BAST Received,2014-12-28,DLP,https://company.sharepoint.com/ITAU068/bast_received.pdf,Document archived
ITAU068,3,BAST Sent,2015-04-04,JQV,https://company.sharepoint.com/ITAU068/bast_sent.pdf,Client acknowledged receipt
ITAU068,3,BAST Received,2015-04-11,DLP,https://company.sharepoint.com/ITAU068/bast_received.pdf,BAST document created
ITAU068,4,BAST Sent,2015-03-25,DLP,https://company.sharepoint.com/ITAU068/bast_sent.pdf,Client acknowledged receipt
ITAU068,4,BAST Received,2015-04-01,DLP,https://company.sharepoint.com/ITAU068/bast_received.pdf,BAST document created
ITAU069,1,BAST Sent,2014-10-31,NFI,https://company.sharepoint.com/ITAU069/bast_sent.pdf,BAST document created
ITAU069,1,BAST Received,2014-11-03,DLP,https://company.sharepoint.com/ITAU069/bast_received.pdf,Verified by PMO
ITAU070,1,BAST Sent,2014-10-19,IFS,https://company.sharepoint.com/ITAU070/bast_sent.pdf,Final BAST uploaded
ITAU070,1,BAST Received,2014-10-26,DLP,https://company.sharepoint.com/ITAU070/bast_received.pdf,Document archived
ITAU070,2,BAST Sent,2015-01-24,HZR,https://company.sharepoint.com/ITAU070/bast_sent.pdf,Document submitted to client
ITAU070,2,BAST Received,2015-01-26,DLP,https://company.sharepoint.com/ITAU070/bast_received.pdf,Client acknowledged receipt
ITAU070,3,BAST Sent,2015-05-30,DLP,https://company.sharepoint.com/ITAU070/bast_sent.pdf,Document archived
ITAU070,3,BAST Received,2015-06-04,DLP,https://company.sharepoint.com/ITAU070/bast_received.pdf,Document archived
ITAU071,1,BAST Sent,2014-09-18,DTP,https://company.sharepoint.com/ITAU071/bast_sent.pdf,Document submitted to client
ITAU071,1,BAST Received,2014-09-25,DLP,https://company.sharepoint.com/ITAU071/bast_received.pdf,BAST document created
ITAU072,1,BAST Sent,2014-10-11,HZR,https://company.sharepoint.com/ITAU072/bast_sent.pdf,BAST document created
ITAU072,1,BAST Received,2014-10-16,DLP,https://company.sharepoint.com/ITAU072/bast_received.pdf,Verified by PMO
ITAU072,2,BAST Sent,2014-12-22,FYA,https://company.sharepoint.com/ITAU072/bast_sent.pdf,Final BAST uploaded
ITAU072,2,BAST Received,2014-12-25,DLP,https://company.sharepoint.com/ITAU072/bast_received.pdf,Document archived
ITAU072,3,BAST Sent,2015-02-05,OMW,https://company.sharepoint.com/ITAU072/bast_sent.pdf,Client acknowledged receipt
ITAU072,3,BAST Received,2015-02-07,DLP,https://company.sharepoint.com/ITAU072/bast_received.pdf,Verified by PMO
ITAU073,1,BAST Sent,2014-12-14,WNA,https://company.sharepoint.com/ITAU073/bast_sent.pdf,Verified by PMO
ITAU073,1,BAST Received,2014-12-21,DLP,https://company.sharepoint.com/ITAU073/bast_received.pdf,Client acknowledged receipt
ITAU073,2,BAST Sent,2015-02-18,OMW,https://company.sharepoint.com/ITAU073/bast_sent.pdf,Verified by PMO
ITAU073,2,BAST Received,2015-02-23,DLP,https://company.sharepoint.com/ITAU073/bast_received.pdf,Client acknowledged receipt
ITAU074,1,BAST Sent,2014-12-17,RLM,https://company.sharepoint.com/ITAU074/bast_sent.pdf,Document archived
ITAU074,1,BAST Received,2014-12-22,DLP,https://company.sharepoint.com/ITAU074/bast_received.pdf,Document archived
ITAU075,1,BAST Sent,2014-10-30,DGS,https://company.sharepoint.com/ITAU075/bast_sent.pdf,BAST document created
ITAU075,1,BAST Received,2014-11-04,DLP,https://company.sharepoint.com/ITAU075/bast_received.pdf,BAST document created
ITAU075,2,BAST Sent,2015-01-16,FYA,https://company.sharepoint.com/ITAU075/bast_sent.pdf,Client acknowledged receipt
ITAU075,2,BAST Received,2015-01-19,DLP,https://company.sharepoint.com/ITAU075/bast_received.pdf,Final BAST uploaded
ITAU075,3,BAST Sent,2015-06-12,TLW,https://company.sharepoint.com/ITAU075/bast_sent.pdf,Final BAST uploaded
ITAU075,3,BAST Received,2015-06-19,DLP,https://company.sharepoint.com/ITAU075/bast_received.pdf,Final BAST uploaded
ITAU075,4,BAST Sent,2015-08-25,AMF,https://company.sharepoint.com/ITAU075/bast_sent.pdf,Document archived
ITAU075,4,BAST Received,2015-08-27,DLP,https://company.sharepoint.com/ITAU075/bast_received.pdf,Document submitted to client
ITAU076,1,BAST Sent,2014-12-01,FYA,https://company.sharepoint.com/ITAU076/bast_sent.pdf,Verified by PMO
ITAU076,1,BAST Received,2014-12-04,DLP,https://company.sharepoint.com/ITAU076/bast_received.pdf,Document archived
ITAU077,1,BAST Sent,2015-01-03,DGS,https://company.sharepoint.com/ITAU077/bast_sent.pdf,Client acknowledged receipt
ITAU077,1,BAST Received,2015-01-07,DLP,https://company.sharepoint.com/ITAU077/bast_received.pdf,BAST document created
ITAU077,2,BAST Sent,2015-04-15,WNA,https://company.sharepoint.com/ITAU077/bast_sent.pdf,Client acknowledged receipt
ITAU077,2,BAST Received,2015-04-19,DLP,https://company.sharepoint.com/ITAU077/bast_received.pdf,Verified by PMO
ITAU077,3,BAST Sent,2015-08-12,FYA,https://company.sharepoint.com/ITAU077/bast_sent.pdf,Final BAST uploaded
ITAU077,3,BAST Received,2015-08-18,DLP,https://company.sharepoint.com/ITAU077/bast_received.pdf,Document archived
ITAU077,4,BAST Sent,2015-11-13,WNA,https://company.sharepoint.com/ITAU077/bast_sent.pdf,BAST document created
ITAU077,4,BAST Received,2015-11-15,DLP,https://company.sharepoint.com/ITAU077/bast_received.pdf,Client acknowledged receipt
ITAU078,1,BAST Sent,2014-12-24,IFI,https://company.sharepoint.com/ITAU078/bast_sent.pdf,Document archived
ITAU078,1,BAST Received,2014-12-28,DLP,https://company.sharepoint.com/ITAU078/bast_received.pdf,BAST document created
ITAU078,2,BAST Sent,2015-03-27,HZR,https://company.sharepoint.com/ITAU078/bast_sent.pdf,Client acknowledged receipt
ITAU078,2,BAST Received,2015-04-02,DLP,https://company.sharepoint.com/ITAU078/bast_received.pdf,Verified by PMO
ITAU078,3,BAST Sent,2015-07-21,OMW,https://company.sharepoint.com/ITAU078/bast_sent.pdf,BAST document created
ITAU078,3,BAST Received,2015-07-26,DLP,https://company.sharepoint.com/ITAU078/bast_received.pdf,BAST document created
ITAU078,4,BAST Sent,2015-07-05,IFS,https://company.sharepoint.com/ITAU078/bast_sent.pdf,Document archived
ITAU078,4,BAST Received,2015-07-10,DLP,https://company.sharepoint.com/ITAU078/bast_received.pdf,Document archived
ITAU079,1,BAST Sent,2014-12-25,FYA,https://company.sharepoint.com/ITAU079/bast_sent.pdf,Final BAST uploaded
ITAU079,1,BAST Received,2014-12-29,DLP,https://company.sharepoint.com/ITAU079/bast_received.pdf,Final BAST uploaded
ITAU079,2,BAST Sent,2015-03-16,TLW,https://company.sharepoint.com/ITAU079/bast_sent.pdf,Document submitted to client
ITAU079,2,BAST Received,2015-03-20,DLP,https://company.sharepoint.com/ITAU079/bast_received.pdf,Verified by PMO
ITAU079,3,BAST Sent,2015-07-05,IFI,https://company.sharepoint.com/ITAU079/bast_sent.pdf,Document archived
ITAU079,3,BAST Received,2015-07-08,DLP,https://company.sharepoint.com/ITAU079/bast_received.pdf,Final BAST uploaded
ITAU080,1,BAST Sent,2015-02-17,TSR,https://company.sharepoint.com/ITAU080/bast_sent.pdf,Client acknowledged receipt
ITAU080,1,BAST Received,2015-02-23,DLP,https://company.sharepoint.com/ITAU080/bast_received.pdf,Final BAST uploaded
ITAU080,2,BAST Sent,2015-04-18,DTP,https://company.sharepoint.com/ITAU080/bast_sent.pdf,Verified by PMO
ITAU080,2,BAST Received,2015-04-24,DLP,https://company.sharepoint.com/ITAU080/bast_received.pdf,Verified by PMO
ITAU080,3,BAST Sent,2015-07-25,WNA,https://company.sharepoint.com/ITAU080/bast_sent.pdf,Client acknowledged receipt
ITAU080,3,BAST Received,2015-07-30,DLP,https://company.sharepoint.com/ITAU080/bast_received.pdf,Final BAST uploaded
ITAU080,4,BAST Sent,2015-10-29,OMW,https://company.sharepoint.com/ITAU080/bast_sent.pdf,Final BAST uploaded
ITAU080,4,BAST Received,2015-11-03,DLP,https://company.sharepoint.com/ITAU080/bast_received.pdf,Verified by PMO
ITAU080,5,BAST Sent,2016-04-21,HZR,https://company.sharepoint.com/ITAU080/bast_sent.pdf,Final BAST uploaded
ITAU080,5,BAST Received,2016-04-24,DLP,https://company.sharepoint.com/ITAU080/bast_received.pdf,Final BAST uploaded
ITAU081,1,BAST Sent,2015-01-25,IFI,https://company.sharepoint.com/ITAU081/bast_sent.pdf,Document archived
ITAU081,1,BAST Received,2015-01-31,DLP,https://company.sharepoint.com/ITAU081/bast_received.pdf,Verified by PMO
ITAU081,2,BAST Sent,2015-04-22,RLM,https://company.sharepoint.com/ITAU081/bast_sent.pdf,Document archived
ITAU081,2,BAST Received,2015-04-28,DLP,https://company.sharepoint.com/ITAU081/bast_received.pdf,Document archived
ITAU081,3,BAST Sent,2015-09-18,IFS,https://company.sharepoint.com/ITAU081/bast_sent.pdf,Client acknowledged receipt
ITAU081,3,BAST Received,2015-09-23,DLP,https://company.sharepoint.com/ITAU081/bast_received.pdf,Document archived
ITAU081,4,BAST Sent,2015-08-06,IFS,https://company.sharepoint.com/ITAU081/bast_sent.pdf,Verified by PMO
ITAU081,4,BAST Received,2015-08-09,DLP,https://company.sharepoint.com/ITAU081/bast_received.pdf,Document archived
ITAU082,1,BAST Sent,2015-01-01,TLW,https://company.sharepoint.com/ITAU082/bast_sent.pdf,Verified by PMO
ITAU082,1,BAST Received,2015-01-06,DLP,https://company.sharepoint.com/ITAU082/bast_received.pdf,Document submitted to client
ITAU082,2,BAST Sent,2015-05-01,AMF,https://company.sharepoint.com/ITAU082/bast_sent.pdf,BAST document created
ITAU082,2,BAST Received,2015-05-03,DLP,https://company.sharepoint.com/ITAU082/bast_received.pdf,BAST document created
ITAU083,1,BAST Sent,2014-12-30,DLP,https://company.sharepoint.com/ITAU083/bast_sent.pdf,Document submitted to client
ITAU083,1,BAST Received,2015-01-03,DLP,https://company.sharepoint.com/ITAU083/bast_received.pdf,Verified by PMO
ITAU083,2,BAST Sent,2015-04-10,IFI,https://company.sharepoint.com/ITAU083/bast_sent.pdf,Final BAST uploaded
ITAU083,2,BAST Received,2015-04-13,DLP,https://company.sharepoint.com/ITAU083/bast_received.pdf,BAST document created
ITAU083,3,BAST Sent,2015-06-25,HZR,https://company.sharepoint.com/ITAU083/bast_sent.pdf,Document submitted to client
ITAU083,3,BAST Received,2015-07-02,DLP,https://company.sharepoint.com/ITAU083/bast_received.pdf,Client acknowledged receipt
