Job Code,Position,Employee,Score Contribution (%)
ITGV135,Co-PM,AMF,40
ITGV136,PD,JQV,100
ITGV136,PM,RLM,100
ITGV136A,PD,RLM,70
ITGV136A,Co-PD,IFI,30
ITGV136A,PM,DTP,70
ITGV136A,Co-PM,DLP,30
ITGV137,PD,DGS,70
ITGV137,Co-PD,TLW,30
ITGV137,PM,AMF,70
ITGV137,Co-PM,JQV,30
ITGV138,PD,DLP,70
ITGV138,Co-PD,WNA,30
ITGV138,PM,WNA,70
ITGV138,Co-PM,IFI,30
ITGV139,PD,HZR,60
ITGV139,Co-PD,JQV,40
ITGV139,PM,TLW,70
ITGV139,Co-PM,WNA,30
ITGV140,PD,NFI,60
ITGV140,Co-PD,HZR,40
ITGV140,PM,DTP,60
ITGV140,Co-PM,IFI,40
ITGV141,PD,OMW,100
ITGV141,PM,RLM,100
ITGV142,PD,JQV,100
ITGV142,PM,FYA,60
ITGV142,Co-PM,TLW,40
ITGV143,PD,WNA,100
ITGV143,PM,AMF,100
ITGV144,PD,HZR,100
ITGV144,PM,TLW,70
ITGV144,Co-PM,DTP,30
ITGV145,PD,OMW,100
ITGV145,PM,IFS,60
ITGV145,Co-PM,RLM,40
ITGV146,PD,HZR,60
ITGV146,Co-PD,TLW,40
ITGV146,PM,TLW,100
ITGV147,PD,DTP,70
ITGV147,Co-PD,RLM,30
ITGV147,PM,WNA,70
ITGV147,Co-PM,FYA,30
ITGV148,PD,IFS,100
ITGV148,PM,TSR,100
ITGV149,PD,DGS,100
ITGV149,PM,AMF,60
ITGV149,Co-PM,FYA,40
ITGV150,PD,OMW,100
ITGV150,PM,JQV,100
ITGV151,PD,TSR,100
ITGV151,PM,DGS,100
ITGV152,PD,IFI,100
ITGV152,PM,TSR,100
ITGV153,PD,DLP,100
ITGV153,PM,NFI,60
ITGV153,Co-PM,FYA,40
ITGV154,PD,DLP,100
ITGV154,PM,WNA,70
ITGV154,Co-PM,FYA,30
ITGV155,PD,DTP,60
ITGV155,Co-PD,TSR,40
ITGV155,PM,JQV,70
ITGV155,Co-PM,IFS,30
ITPM001,PD,RLM,70
ITPM001,Co-PD,OMW,30
ITPM001,PM,IFS,70
ITPM001,Co-PM,WNA,30
ITPM002,PD,TLW,60
ITPM002,Co-PD,TSR,40
ITPM002,PM,DGS,60
ITPM002,Co-PM,IFS,40
ITPM003,PD,HZR,70
ITPM003,Co-PD,JQV,30
ITPM003,PM,JQV,60
ITPM003,Co-PM,TLW,40
ITPM004,PD,DGS,100
ITPM004,PM,DLP,100
ITPM005,PD,IFS,100
ITPM005,PM,DLP,100
ITPM006,PD,DTP,100
ITPM006,PM,NFI,100
ITPM007,PD,DGS,70
ITPM007,Co-PD,TSR,30
ITPM007,PM,JQV,60
ITPM007,Co-PM,TLW,40
ITPM008,PD,JQV,100
ITPM008,PM,IFI,100
ITPM009,PD,TSR,100
ITPM009,PM,DLP,100
ITPM010,PD,TLW,100
ITPM010,PM,DGS,100
ITPM011,PD,NFI,100
ITPM011,PM,WNA,70
ITPM011,Co-PM,AMF,30
ITPM012A,PD,DLP,60
ITPM012A,Co-PD,RLM,40
ITPM012A,PM,OMW,100
ITPM012B,PD,NFI,60
ITPM012B,Co-PD,DGS,40
ITPM012B,PM,DGS,60
ITPM012B,Co-PM,HZR,40
ITPM012C,PD,OMW,100
ITPM012C,PM,WNA,100
ITPM012D,PD,WNA,100
ITPM012D,PM,TSR,100
ITPM013,PD,TLW,70
ITPM013,Co-PD,DTP,30
ITPM013,PM,DLP,70
ITPM013,Co-PM,WNA,30
ITPM014,PD,OMW,70
ITPM014,Co-PD,DGS,30
ITPM014,PM,JQV,100
ITPM015,PD,IFI,100
ITPM015,PM,DTP,100
ITPM016,PD,JQV,100
ITPM016,PM,WNA,100
ITPM017,PD,OMW,60
ITPM017,Co-PD,JQV,40
ITPM017,PM,RLM,100
ITPM018,PD,HZR,60
ITPM018,Co-PD,DGS,40
ITPM018,PM,WNA,100
ITPM019,PD,IFI,100
ITPM019,PM,WNA,100
ITPM020,PD,HZR,100
ITPM020,PM,RLM,100
ITPM021,PD,TLW,100
ITPM021,PM,DGS,100
ITPM022,PD,OMW,100
ITPM022,PM,FYA,60
ITPM022,Co-PM,AMF,40
ITPM023,PD,OMW,100
ITPM023,PM,RLM,100
ITPM024,PD,WNA,100
ITPM024,PM,FYA,60
ITPM024,Co-PM,AMF,40
ITPM025,PD,WNA,70
ITPM025,Co-PD,JQV,30
ITPM025,PM,DTP,60
ITPM025,Co-PM,HZR,40
ITPM026,PD,NFI,100
ITPM026,PM,TSR,100
ITPM027,PD,WNA,60
ITPM027,Co-PD,DTP,40
ITPM027,PM,FYA,100
ITPM028,PD,TSR,70
ITPM028,Co-PD,DGS,30
ITPM028,PM,WNA,70
ITPM028,Co-PM,DGS,30
ITPM029,PD,TLW,70
ITPM029,Co-PD,NFI,30
ITPM029,PM,TSR,70
ITPM029,Co-PM,RLM,30
ITPM030,PD,JQV,70
ITPM030,Co-PD,RLM,30
ITPM030,PM,DLP,70
ITPM030,Co-PM,AMF,30
ITPM031,PD,DGS,100
ITPM031,PM,TLW,60
ITPM031,Co-PM,RLM,40
ITRM003,PD,DGS,70
ITRM003,Co-PD,DLP,30
ITRM003,PM,OMW,100
ITRM004,PD,TLW,60
ITRM004,Co-PD,DLP,40
ITRM004,PM,JQV,100
ITRM005,PD,IFS,100
ITRM005,PM,DGS,60
ITRM005,Co-PM,FYA,40
ITRM006,PD,AMF,60
ITRM006,Co-PD,TLW,40
ITRM006,PM,RLM,100
ITRM008,PD,DGS,70
ITRM008,Co-PD,WNA,30
ITRM008,PM,TLW,100
ITRM009,PD,IFI,100
ITRM009,PM,IFS,100
ITRM010,PD,DLP,100
ITRM010,PM,WNA,70
ITRM010,Co-PM,DGS,30
ITRM011,PD,WNA,60
ITRM011,Co-PD,DLP,40
ITRM011,PM,DLP,60
ITRM011,Co-PM,JQV,40
ITRM012,PD,DTP,100
ITRM012,PM,IFI,60
ITRM012,Co-PM,TLW,40
ITRM013,PD,FYA,70
ITRM013,Co-PD,DGS,30
ITRM013,PM,IFI,100
ITRM014,PD,OMW,60
ITRM014,Co-PD,FYA,40
ITRM014,PM,NFI,60
ITRM014,Co-PM,DGS,40
ITRM015,PD,DTP,70
ITRM015,Co-PD,OMW,30
ITRM015,PM,HZR,60
ITRM015,Co-PM,WNA,40
ITRM016,PD,IFS,60
ITRM016,Co-PD,TSR,40
ITRM016,PM,TLW,100
ITRM017,PD,DGS,100
ITRM017,PM,RLM,60
ITRM017,Co-PM,AMF,40
ITRM018,PD,RLM,70
ITRM018,Co-PD,TLW,30
ITRM018,PM,HZR,100
ITRM019,PD,DLP,100
ITRM019,PM,JQV,100
ITRM020,PD,OMW,60
ITRM020,Co-PD,TLW,40
ITRM020,PM,IFS,60
ITRM020,Co-PM,RLM,40
ITRM021,PD,JQV,70
ITRM021,Co-PD,DLP,30
ITRM021,PM,RLM,60
ITRM021,Co-PM,AMF,40
ITRM022,PD,WNA,100
ITRM022,PM,JQV,100
ITRM023,PD,NFI,100
ITRM023,PM,IFS,100
ITRM024,PD,DTP,100
ITRM024,PM,IFS,70
ITRM024,Co-PM,WNA,30
ITRM025,PD,DLP,100
ITRM025,PM,IFS,60
ITRM025,Co-PM,DTP,40
ITRM026,PD,RLM,60
ITRM026,Co-PD,HZR,40
ITRM026,PM,DLP,100
ITRM027,PD,IFS,70
ITRM027,Co-PD,AMF,30
ITRM027,PM,TLW,100
ITRM028,PD,DTP,60
ITRM028,Co-PD,NFI,40
ITRM028,PM,DLP,100
ITRM029,PD,TSR,70
ITRM029,Co-PD,DLP,30
ITRM029,PM,DLP,100
ITRM030,PD,FYA,70
ITRM030,Co-PD,TSR,30
ITRM030,PM,IFI,70
ITRM030,Co-PM,WNA,30
ITRM031,PD,DTP,100
ITRM031,PM,OMW,70
ITRM031,Co-PM,DGS,30
ITRM032,PD,FYA,70
ITRM032,Co-PD,OMW,30
ITRM032,PM,TLW,100
ITRM033,PD,FYA,70
ITRM033,Co-PD,HZR,30
ITRM033,PM,DTP,70
ITRM033,Co-PM,HZR,30
ITRM034,PD,TLW,100
ITRM034,PM,IFS,60
ITRM034,Co-PM,DLP,40
ITRM035,PD,DTP,60
ITRM035,Co-PD,IFS,40
ITRM035,PM,IFI,70
ITRM035,Co-PM,WNA,30
ITRM036,PD,HZR,100
ITRM036,PM,FYA,100
ITRM037,PD,IFS,100
ITRM037,PM,NFI,100
ITRM038,PD,AMF,100
ITRM038,PM,FYA,100
ITRM039,PD,TLW,70
ITRM039,Co-PD,JQV,30
ITRM039,PM,DGS,100
ITRM040,PD,TSR,100
ITRM040,PM,IFI,100
ITRM041,PD,WNA,100
ITRM041,PM,IFS,60
ITRM041,Co-PM,DTP,40
ITRM042,PD,DGS,100
ITRM042,PM,AMF,100
ITRM043,PD,DTP,60
ITRM043,Co-PD,WNA,40
ITRM043,PM,AMF,60
ITRM043,Co-PM,RLM,40
ITRM044,PD,TSR,100
ITRM044,PM,NFI,100
ITRM045,PD,WNA,70
ITRM045,Co-PD,IFI,30
ITRM045,PM,FYA,70
ITRM045,Co-PM,DGS,30
ITRM046,PD,DGS,60
ITRM046,Co-PD,WNA,40
ITRM046,PM,OMW,60
ITRM046,Co-PM,IFS,40
ITRM047,PD,HZR,100
ITRM047,PM,TSR,100
ITSP001,PD,RLM,100
ITSP001,PM,FYA,60
ITSP001,Co-PM,OMW,40
ITSP002,PD,NFI,60
ITSP002,Co-PD,AMF,40
ITSP002,PM,DTP,100
ITSP003,PD,IFI,100
ITSP003,PM,DTP,100
ITSP004,PD,DTP,100
ITSP004,PM,JQV,60
ITSP004,Co-PM,IFS,40
ITSP005,PD,RLM,70
ITSP005,Co-PD,DLP,30
ITSP005,PM,WNA,60
ITSP005,Co-PM,JQV,40
ITSP006,PD,AMF,60
ITSP006,Co-PD,HZR,40
ITSP006,PM,HZR,100
ITSP007,PD,OMW,70
ITSP007,Co-PD,DGS,30
ITSP007,PM,DLP,60
ITSP007,Co-PM,FYA,40
ITSP008,PD,DTP,60
ITSP008,Co-PD,DLP,40
ITSP008,PM,JQV,100
ITSP009,PD,TSR,60
ITSP009,Co-PD,HZR,40
ITSP009,PM,DGS,100
ITSP010,PD,NFI,100
ITSP010,PM,OMW,70
ITSP010,Co-PM,IFS,30
ITSP011,PD,DTP,60
ITSP011,Co-PD,HZR,40
ITSP011,PM,IFI,100
ITSP012,PD,IFS,100
ITSP012,PM,IFI,100
ITSP013,PD,AMF,100
ITSP013,PM,JQV,100
ITSP014,PD,IFS,70
ITSP014,Co-PD,AMF,30
ITSP014,PM,RLM,70
ITSP014,Co-PM,FYA,30
ITSP015,PD,HZR,100
ITSP015,PM,RLM,70
ITSP015,Co-PM,AMF,30
ITSP016,PD,JQV,100
ITSP016,PM,IFS,60
ITSP016,Co-PM,WNA,40
ITSP017,PD,DTP,100
ITSP017,PM,JQV,100
ITSP018,PD,AMF,60
ITSP018,Co-PD,TSR,40
ITSP018,PM,HZR,100
ITSP019,PD,FYA,60
ITSP019,Co-PD,IFS,40
ITSP019,PM,WNA,70
ITSP019,Co-PM,HZR,30
ITSP020,PD,HZR,100
ITSP020,PM,DTP,60
ITSP020,Co-PM,TLW,40
ITSP021,PD,TSR,60
ITSP021,Co-PD,NFI,40
ITSP021,PM,DLP,100
ITSP022,PD,RLM,70
ITSP022,Co-PD,JQV,30
ITSP022,PM,JQV,70
ITSP022,Co-PM,DLP,30
ITSP023,PD,NFI,70
ITSP023,Co-PD,TSR,30
ITSP023,PM,JQV,100
ITSP024,PD,DTP,70
ITSP024,Co-PD,DGS,30
ITSP024,PM,AMF,100
ITSP025,PD,HZR,70
ITSP025,Co-PD,FYA,30
ITSP025,PM,DLP,70
ITSP025,Co-PM,OMW,30
ITSP026,PD,DGS,70
ITSP026,Co-PD,RLM,30
ITSP026,PM,DLP,100
ITSP027,PD,IFS,60
ITSP027,Co-PD,DLP,40
ITSP027,PM,AMF,70
ITSP027,Co-PM,DTP,30
ITSP028,PD,OMW,70
ITSP028,Co-PD,HZR,30
ITSP028,PM,DGS,60
ITSP028,Co-PM,HZR,40
ITSP029,PD,DTP,60
ITSP029,Co-PD,JQV,40
ITSP029,PM,IFI,70
ITSP029,Co-PM,DLP,30
ITSP030,PD,FYA,100
ITSP030,PM,TLW,60
ITSP030,Co-PM,HZR,40
ITSP031,PD,NFI,100
ITSP031,PM,DGS,100
ITSP032,PD,DTP,60
ITSP032,Co-PD,WNA,40
ITSP032,PM,AMF,100
ITSP033,PD,TSR,100
ITSP033,PM,JQV,100
ITSP034,PD,TLW,100
ITSP034,PM,AMF,70
ITSP034,Co-PM,DLP,30
ITSP035,PD,IFS,100
ITSP035,PM,AMF,100
ITSP036,PD,NFI,100
ITSP036,PM,IFI,100
ITSP037,PD,FYA,60
ITSP037,Co-PD,WNA,40
ITSP037,PM,IFI,70
ITSP037,Co-PM,HZR,30
ITSP038,PD,DTP,60
ITSP038,Co-PD,AMF,40
ITSP038,PM,IFS,100
ITSP039,PD,RLM,70
ITSP039,Co-PD,IFS,30
ITSP039,PM,IFI,60
ITSP039,Co-PM,AMF,40
ITSP040,PD,FYA,70
ITSP040,Co-PD,DTP,30
ITSP040,PM,DTP,70
ITSP040,Co-PM,AMF,30
ITSP041,PD,OMW,70
ITSP041,Co-PD,NFI,30
ITSP041,PM,DGS,60
ITSP041,Co-PM,NFI,40
ITSP042,PD,JQV,100
ITSP042,PM,TLW,100
ITSP043,PD,TSR,100
ITSP043,PM,AMF,100
ITSP044,PD,IFS,70
ITSP044,Co-PD,TSR,30
ITSP044,PM,DLP,70
ITSP044,Co-PM,HZR,30
ITSP045,PD,TLW,70
ITSP045,Co-PD,DTP,30
ITSP045,PM,RLM,70
ITSP045,Co-PM,AMF,30
ITSP046,PD,NFI,60
ITSP046,Co-PD,DGS,40
ITSP046,PM,DGS,100
ITSP047,PD,NFI,70
ITSP047,Co-PD,HZR,30
ITSP047,PM,OMW,70
ITSP047,Co-PM,TLW,30
ITSP048,PD,WNA,60
ITSP048,Co-PD,FYA,40
ITSP048,PM,NFI,100
ITSP049,PD,HZR,100
ITSP049,PM,DTP,100
ITSP050,PD,NFI,70
ITSP050,Co-PD,IFI,30
ITSP050,PM,TSR,100
ITSP051,PD,TSR,100
ITSP051,PM,NFI,70
ITSP051,Co-PM,DTP,30
ITSP052,PD,DGS,70
ITSP052,Co-PD,DLP,30
ITSP052,PM,HZR,100
ITSP053,PD,OMW,100
ITSP053,PM,DLP,60
ITSP053,Co-PM,FYA,40
ITSP054,PD,TLW,60
ITSP054,Co-PD,DGS,40
ITSP054,PM,JQV,60
ITSP054,Co-PM,IFS,40
ITSP055,PD,HZR,100
ITSP055,PM,DLP,70
ITSP055,Co-PM,NFI,30
ITSP056,PD,NFI,100
ITSP056,PM,RLM,60
ITSP056,Co-PM,AMF,40
ITSP057,PD,AMF,70
ITSP057,Co-PD,DTP,30
ITSP057,PM,HZR,100
ITSP058,PD,RLM,70
ITSP058,Co-PD,NFI,30
ITSP058,PM,AMF,100
ITSP059,PD,DGS,60
ITSP059,Co-PD,WNA,40
ITSP059,PM,NFI,100
ITSP060,PD,RLM,70
ITSP060,Co-PD,AMF,30
ITSP060,PM,IFI,100
ITSP061,PD,RLM,100
ITSP061,PM,DGS,100
ITSP062,PD,TLW,100
ITSP062,PM,IFI,60
ITSP062,Co-PM,OMW,40
ITSP063,PD,JQV,100
ITSP063,PM,TLW,70
ITSP063,Co-PM,OMW,30
ITSP064,PD,NFI,60
ITSP064,Co-PD,FYA,40
ITSP064,PM,HZR,60
ITSP064,Co-PM,FYA,40
ITSP064A,PD,OMW,100
ITSP064A,PM,AMF,60
ITSP064A,Co-PM,TSR,40
ITSP064B,PD,WNA,70
ITSP064B,Co-PD,DGS,30
ITSP064B,PM,FYA,70
ITSP064B,Co-PM,OMW,30
ITSP064C,PD,IFS,60
ITSP064C,Co-PD,WNA,40
ITSP064C,PM,OMW,60
ITSP064C,Co-PM,TLW,40
ITSP064D,PD,TSR,100
ITSP064D,PM,OMW,70
ITSP064D,Co-PM,DTP,30
ITSP064E,PD,TLW,70
ITSP064E,Co-PD,JQV,30
ITSP064E,PM,TSR,100
ITSP064F,PD,FYA,100
ITSP064F,PM,IFS,100
ITSP064G,PD,DLP,100
ITSP064G,PM,FYA,60
ITSP064G,Co-PM,IFI,40
ITSP064H,PD,DTP,100
ITSP064H,PM,OMW,60
ITSP064H,Co-PM,TLW,40
ITSP064I,PD,FYA,100
ITSP064I,PM,DGS,100
ITSP064J,PD,FYA,70
ITSP064J,Co-PD,AMF,30
ITSP064J,PM,HZR,100
ITSP064K,PD,JQV,100
ITSP064K,PM,FYA,60
ITSP064K,Co-PM,TSR,40
ITSP064L,PD,DGS,60
ITSP064L,Co-PD,OMW,40
ITSP064L,PM,HZR,100
ITSP065,PD,AMF,70
ITSP065,Co-PD,JQV,30
ITSP065,PM,HZR,70
ITSP065,Co-PM,NFI,30
ITSP066,PD,TLW,60
ITSP066,Co-PD,AMF,40
ITSP066,PM,RLM,100
ITSP067,PD,TSR,100
ITSP067,PM,OMW,100
ITSP068,PD,OMW,100
ITSP068,PM,RLM,60
ITSP068,Co-PM,WNA,40
ITSP069,PD,DGS,100
ITSP069,PM,TSR,60
ITSP069,Co-PM,IFI,40
ITSP070,PD,JQV,60
ITSP070,Co-PD,DGS,40
ITSP070,PM,TSR,60
ITSP070,Co-PM,TLW,40
ITSP071,PD,RLM,100
ITSP071,PM,WNA,70
ITSP071,Co-PM,AMF,30
ITSP072,PD,IFS,100
ITSP072,PM,IFI,60
ITSP072,Co-PM,OMW,40
ITSP073,PD,OMW,70
ITSP073,Co-PD,TLW,30
ITSP073,PM,IFS,70
ITSP073,Co-PM,WNA,30
ITSP074,PD,TSR,100
ITSP074,PM,WNA,100
ITSP075,PD,FYA,70
ITSP075,Co-PD,DLP,30
ITSP075,PM,DTP,100
ITSP076,PD,IFS,70
ITSP076,Co-PD,IFI,30
ITSP076,PM,DLP,100
ITSP077,PD,OMW,60
ITSP077,Co-PD,NFI,40
ITSP077,PM,JQV,100
ITSP078,PD,TLW,70
ITSP078,Co-PD,IFS,30
ITSP078,PM,IFI,60
ITSP078,Co-PM,WNA,40
ITSP079,PD,IFI,100
ITSP079,PM,NFI,100
ITSP080,PD,TLW,100
ITSP080,PM,OMW,100
ITSP081,PD,DGS,70
ITSP081,Co-PD,HZR,30
ITSP081,PM,FYA,60
ITSP081,Co-PM,RLM,40
ITSP082,PD,IFI,100
ITSP082,PM,TSR,100
ITSP083,PD,WNA,100
ITSP083,PM,TLW,70
ITSP083,Co-PM,DTP,30
ITSP084,PD,TLW,70
ITSP084,Co-PD,OMW,30
ITSP084,PM,IFS,60
ITSP084,Co-PM,JQV,40
ITSP085,PD,TLW,70
ITSP085,Co-PD,DTP,30
ITSP085,PM,FYA,100
ITSP086,PD,HZR,60
ITSP086,Co-PD,JQV,40
ITSP086,PM,OMW,100
ITSP087,PD,RLM,100
ITSP087,PM,OMW,60
ITSP087,Co-PM,AMF,40
ITSP088,PD,TLW,70
ITSP088,Co-PD,JQV,30
ITSP088,PM,RLM,100
ITSP089,PD,OMW,100
ITSP089,PM,DTP,60
ITSP089,Co-PM,NFI,40
ITSP090,PD,HZR,100
ITSP090,PM,FYA,100
ITSP090A,PD,DLP,100
ITSP090A,PM,RLM,100
ITSP090B,PD,HZR,70
ITSP090B,Co-PD,RLM,30
ITSP090B,PM,TSR,60
ITSP090B,Co-PM,DLP,40
ITSP090C,PD,OMW,70
ITSP090C,Co-PD,FYA,30
ITSP090C,PM,IFS,70
ITSP090C,Co-PM,DTP,30
ITSP090D,PD,AMF,100
ITSP090D,PM,RLM,60
ITSP090D,Co-PM,TSR,40
ITSP090E,PD,DGS,70
ITSP090E,Co-PD,DTP,30
ITSP090E,PM,FYA,60
ITSP090E,Co-PM,IFI,40
ITSP090F,PD,AMF,100
ITSP090F,PM,TLW,70
ITSP090F,Co-PM,DLP,30
ITSP090G,PD,JQV,100
ITSP090G,PM,IFI,70
ITSP090G,Co-PM,TSR,30
ITSP090H,PD,IFI,100
ITSP090H,PM,AMF,70
ITSP090H,Co-PM,TSR,30
ITSP090I,PD,WNA,100
ITSP090I,PM,IFI,70
ITSP090I,Co-PM,HZR,30
ITSP091,PD,AMF,60
ITSP091,Co-PD,TLW,40
ITSP091,PM,IFI,70
ITSP091,Co-PM,DTP,30
ITSP092,PD,TLW,100
ITSP092,PM,HZR,100
ITSP093,PD,WNA,100
ITSP093,PM,RLM,100
ITSP094,PD,DLP,60
ITSP094,Co-PD,TSR,40
ITSP094,PM,DTP,100
ITSP095,PD,DTP,100
ITSP095,PM,DGS,60
ITSP095,Co-PM,FYA,40
ITSP095A,PD,HZR,70
ITSP095A,Co-PD,DLP,30
ITSP095A,PM,OMW,60
ITSP095A,Co-PM,DTP,40
ITSP096,PD,DGS,70
ITSP096,Co-PD,AMF,30
ITSP096,PM,NFI,100
ITSP097,PD,DLP,100
ITSP097,PM,HZR,100
ITSP098,PD,JQV,70
ITSP098,Co-PD,OMW,30
ITSP098,PM,HZR,70
ITSP098,Co-PM,WNA,30
ITSP099,PD,IFS,60
ITSP099,Co-PD,WNA,40
ITSP099,PM,OMW,70
ITSP099,Co-PM,NFI,30
ODCM001,PD,TSR,60
ODCM001,Co-PD,DTP,40
ODCM001,PM,JQV,70
ODCM001,Co-PM,TLW,30
OPEX001,PD,TLW,60
OPEX001,Co-PD,JQV,40
OPEX001,PM,JQV,100
PMNR001,PD,DTP,60
PMNR001,Co-PD,FYA,40
PMNR001,PM,TSR,100
PMNR002,PD,TLW,100
PMNR002,PM,DLP,100
PSDM022,PD,RLM,100
PSDM022,PM,HZR,100
SDEV001,PD,FYA,100
SDEV001,PM,AMF,60
SDEV001,Co-PM,RLM,40
SDEV002,PD,AMF,100
SDEV002,PM,DGS,100
SDEV003,PD,TSR,60
SDEV003,Co-PD,DGS,40
SDEV003,PM,HZR,100
SDEV004,PD,DLP,60
SDEV004,Co-PD,AMF,40
SDEV004,PM,TLW,100
SDEV005,PD,JQV,70
SDEV005,Co-PD,IFS,30
SDEV005,PM,NFI,70
SDEV005,Co-PM,HZR,30
SDEV007,PD,FYA,70
SDEV007,Co-PD,TLW,30
SDEV007,PM,AMF,60
SDEV007,Co-PM,IFI,40
SDEV008,PD,TLW,60
SDEV008,Co-PD,IFI,40
SDEV008,PM,NFI,100
SDEV009,PD,NFI,100
SDEV009,PM,AMF,100
SDEV010,PD,TLW,100
SDEV010,PM,TSR,70
SDEV010,Co-PM,OMW,30
SDEV011,PD,WNA,100
SDEV011,PM,OMW,100
SDEV012,PD,FYA,100
SDEV012,PM,NFI,100
SDEV014,PD,TSR,70
SDEV014,Co-PD,NFI,30
SDEV014,PM,JQV,100
SDEV015,PD,RLM,100
SDEV015,PM,JQV,60
SDEV015,Co-PM,OMW,40
SDEV016,PD,IFI,70
SDEV016,Co-PD,DTP,30
SDEV016,PM,HZR,70
SDEV016,Co-PM,FYA,30
SIMP001,PD,AMF,100
SIMP001,PM,NFI,70
SIMP001,Co-PM,IFI,30
SIMP002,PD,NFI,100
SIMP002,PM,TLW,100
SIMP003,PD,FYA,70
SIMP003,Co-PD,NFI,30
SIMP003,PM,TLW,60
SIMP003,Co-PM,NFI,40
SIMP004,PD,FYA,100
SIMP004,PM,JQV,60
SIMP004,Co-PM,HZR,40
SIMP005,PD,DLP,100
SIMP005,PM,OMW,60
SIMP005,Co-PM,NFI,40
SIMP006,PD,TLW,60
SIMP006,Co-PD,AMF,40
SIMP006,PM,DGS,60
SIMP006,Co-PM,HZR,40
SIMP007,PD,DTP,100
SIMP007,PM,TLW,100
SIMP008,PD,RLM,100
SIMP008,PM,FYA,100
SIMP009,PD,IFI,100
SIMP009,PM,NFI,60
SIMP009,Co-PM,IFS,40
SIMP010,PD,TLW,60
SIMP010,Co-PD,IFS,40
SIMP010,PM,DLP,60
SIMP010,Co-PM,DGS,40
SIMP011,PD,NFI,70
SIMP011,Co-PD,FYA,30
SIMP011,PM,DTP,100
SIMP012,PD,JQV,100
SIMP012,PM,TLW,60
SIMP012,Co-PM,OMW,40
SIMP013,PD,JQV,60
SIMP013,Co-PD,TLW,40
SIMP013,PM,AMF,100
SIMP014,PD,DLP,70
SIMP014,Co-PD,DTP,30
SIMP014,PM,TLW,100
SIMP015,PD,IFI,60
SIMP015,Co-PD,TLW,40
SIMP015,PM,DGS,100
SIMP016,PD,JQV,60
SIMP016,Co-PD,RLM,40
SIMP016,PM,AMF,100
SIMP017,PD,JQV,60
SIMP017,Co-PD,OMW,40
SIMP017,PM,RLM,70
SIMP017,Co-PM,TLW,30
SIMP018,PD,HZR,100
SIMP018,PM,AMF,100
SIMP019,PD,DTP,100
SIMP019,PM,JQV,60
SIMP019,Co-PM,AMF,40
SIMP020,PD,AMF,70
SIMP020,Co-PD,NFI,30
SIMP020,PM,DTP,60
SIMP020,Co-PM,IFI,40
SIMP021,PD,OMW,100
SIMP021,PM,DLP,100
SIMP022,PD,NFI,100
SIMP022,PM,IFI,100
SIMP023,PD,FYA,100
SIMP023,PM,IFS,100
SIMP024,PD,AMF,100
SIMP024,PM,IFS,70
SIMP024,Co-PM,OMW,30
SIMP025,PD,DLP,100
SIMP025,PM,DGS,100
SIMP026,PD,DGS,70
SIMP026,Co-PD,JQV,30
SIMP026,PM,JQV,70
SIMP026,Co-PM,FYA,30
SIMP028,PD,IFI,100
SIMP028,PM,DTP,60
SIMP028,Co-PM,HZR,40
SIMP029,PD,WNA,60
SIMP029,Co-PD,FYA,40
SIMP029,PM,IFI,70
SIMP029,Co-PM,NFI,30
SIMP030,PD,NFI,70
SIMP030,Co-PD,IFS,30
SIMP030,PM,WNA,100
SIMP031,PD,NFI,70
SIMP031,Co-PD,DTP,30
SIMP031,PM,DGS,100
SIMP032,PD,FYA,100
SIMP032,PM,HZR,70
SIMP032,Co-PM,JQV,30
SIMP033,PD,DGS,100
SIMP033,PM,DLP,70
SIMP033,Co-PM,TLW,30
SIMP034,PD,FYA,70
SIMP034,Co-PD,DTP,30
SIMP034,PM,WNA,70
SIMP034,Co-PM,HZR,30
SIMP035,PD,DTP,70
SIMP035,Co-PD,DGS,30
SIMP035,PM,JQV,100
SIMP036,PD,DTP,70
SIMP036,Co-PD,IFS,30
SIMP036,PM,TLW,100
SIMP037,PD,RLM,60
SIMP037,Co-PD,TLW,40
SIMP037,PM,DGS,60
SIMP037,Co-PM,OMW,40
SIMP038,PD,TSR,100
SIMP038,PM,OMW,100
SIMP039,PD,DGS,60
SIMP039,Co-PD,TSR,40
SIMP039,PM,OMW,100
SIMP040,PD,TSR,100
SIMP040,PM,DGS,60
SIMP040,Co-PM,WNA,40
SIMP041,PD,JQV,100
SIMP041,PM,IFI,60
SIMP041,Co-PM,DLP,40
SIMP042,PD,JQV,100
SIMP042,PM,NFI,60
SIMP042,Co-PM,AMF,40
SIMP043,PD,WNA,70
SIMP043,Co-PD,NFI,30
SIMP043,PM,JQV,100
SIMP044,PD,DGS,60
SIMP044,Co-PD,AMF,40
SIMP044,PM,HZR,60
SIMP044,Co-PM,RLM,40
SIMP045,PD,AMF,60
SIMP045,Co-PD,IFS,40
SIMP045,PM,OMW,100
SIMP046,PD,RLM,60
SIMP046,Co-PD,OMW,40
SIMP046,PM,AMF,100
SIMP047,PD,HZR,60
SIMP047,Co-PD,OMW,40
SIMP047,PM,IFS,70
SIMP047,Co-PM,IFI,30
SIMP048,PD,IFI,60
SIMP048,Co-PD,DLP,40
SIMP048,PM,HZR,100
SIMP049,PD,WNA,100
SIMP049,PM,TLW,70
SIMP049,Co-PM,IFS,30
SIMP050,PD,TLW,100
